no,group,speaker,original,pron,trans,comment
1,1,,,,앤.,
2,1,,,,한 지나가는 여성.,
3,1,Anne,"Excusez-moi, madame. Pour aller aux Galeries Lafayette, il faut prendre quelle sortie, s’il vous plaît ?",,"실례합니다, 부인. 갤러리 라파예트로 가려면 어느 출구로 가야 하나요?",
4,1,Une passante,"Je suis désolée, mais je ne suis pas du coin, donc je ne connais pas très bien les environs.",,죄송하지만 저는 이 근처 사람이 아니라서 주변을 잘 몰라요.,
5,1,Anne,Ce n’est pas grave. Merci quand même !,,괜찮아요. 그래도 감사합니다!,
6,1,Anne,"Excusez-moi, je cherche la sortie pour les Galeries Lafayette, s’il vous plaît.",,"실례합니다, 저는 갤러리 라파예트로 가는 출구를 찾고 있어요.",
7,1,Une passante,La sortie pour les Galeries Lafayette ?,,갤러리 라파예트 출구요?,
8,1,Une passante,"Je ne sais pas trop, mais ça doit être indiqué quelque part.",,잘 모르겠지만 어딘가 표시가 되어 있을 거예요.,
9,1,Une passante,"Ah, regarde les panneaux là-bas.",,"아, 저기 표지판을 봐.",
10,1,Une passante,Vous devez prendre la sortie 4 « Haussmann-Mogador Grand Magasins »… ou la sortie 5 « Haussmann-Charras Grand Magasins ».,,4번 출구 ‘오스망-모가도르 백화점’ 또는 5번 출구 ‘오스망-샤라 백화점’을 이용하셔야 합니다.,
11,1,Anne,Merci beaucoup !,,정말 감사합니다!,
12,1,Une passante,Je vous en prie.,,천만에요.,
13,1,Daniel,"Alors, qu’est-ce qu’il a dit ?",,그 사람이 뭐라고 했어?,
14,1,Daniel,On doit prendre quelle sortie ?,,우리는 어느 출구로 가야 해?,
15,1,Anne,On peut prendre la sortie 4 ou la sortie 5.,,4번이나 5번 출구를 이용할 수 있어.,
16,1,Daniel,Prenons la sortie 5. Il y a un escalator.,,5번 출구로 가자. 에스컬레이터가 있어.,
17,1,Anne,D’accord.,,알겠어.,
18,2,Un hôte d’accueil.,"Madame, Monsieur, bonjour ! Puis-je vous aider ?",,"부인, 신사분 안녕하세요! 도와드릴까요?",
19,2,Anne,Bonjour. Nous avons une amie qui se marie dans quelques mois et nous venons pour la liste de mariage qu’elle a déposée chez vous.,,안녕하세요. 저희는 몇 달 후에 결혼하는 친구가 있어서 그녀가 맡긴 혼수 리스트를 보러 왔어요.,
20,2,Un hôte d’accueil.,"Oui, très bien. Comment s’appelle la future mariée ?",,"네, 좋습니다. 예비 신부의 이름이 어떻게 되나요?",
21,2,Anne,C’est au nom d’Agnès Martin. Je suis le témoin pour le mariage civil.,,아네스 마르탱 이름으로 되어 있어요. 저는 민사 결혼식의 증인이에요.,
22,2,Un hôte d’accueil.,"Félicitations. Un instant, s’il vous plaît.",,축하드립니다. 잠시만 기다려 주세요.,
23,2,Anne,Voici la liste. Je vous laisse quelques instants pour la regarder.,,여기 리스트입니다. 잠시 살펴보세요.,
24,2,Anne,"Alors, voyons voir… Chéri, je crois qu’on peut lui offrir la machine à café.",,"그럼 어디 보자… 자기야, 우리 커피 머신을 선물할 수 있을 것 같아.",
25,2,Anne,Elle adore prendre un petit café avant de partir travailler.,,그녀는 출근하기 전에 작은 커피 한 잔을 아주 좋아해.,
26,2,Anne,"C’est une bonne idée, non ?",,"좋은 생각이지, 그렇지?",
27,2,Daniel,"Oui, c’est même une excellente idée !",,"응, 정말 훌륭한 생각이야!",
