no,group,speaker,original,pron,trans,comment
1,1,Mina et Jaemin,Bonjour !,미나 에 자엠앵 : 봉주르!,미나와 재민: 안녕하세요!,
2,1,Un serveur,"Bonjour, bienvenue ! Vous êtes combien ?","엉 세흐뵈르 : 봉주르, 빵브느! 부 제트 콩비엉?","종업원: 안녕하세요, 환영합니다! 몇 분이세요?",
3,1,Mina,Nous sommes deux.,누 솜 드.,저희는 두 명이에요.,
4,1,Un serveur,Vous voulez être à l’intérieur ou en terrasse ?,부 불레 에뜨흐 아 렝떼리외흐 우 앙 테라스?,"실내에 앉으시겠어요, 아니면 테라스에 앉으시겠어요?",
5,1,Mina,"À l’intérieur, s’il vous plaît.","아 렝떼리외흐, 씰 부 쁠레.",실내로 부탁드립니다.,
6,1,Un serveur,"Oui, par ici, s’il vous plaît.","위, 파히시, 씰 부 쁠레.","네, 이쪽으로 오세요.",
7,1,Un serveur,Voici la carte.,봐시 라 카흐트.,메뉴판입니다.,
8,1,Jaemin,Merci.,메흐시.,감사합니다.,
9,1,Jaemin,"Tu as vu, Mina ? Il y a beaucoup de monde dans ce café.","튀 아 뷰, 미나? 일리아 보쿠 드 몽드 당 스 카페.","미나, 봤어? 이 카페에 사람이 정말 많아.",
10,1,Un serveur,Avez-vous fait votre choix ?,아베부 페 보트흐 쇼아?,주문 정하셨나요?,
11,1,Mina,"Euh… oui. Moi, je voudrais un verre de jus d’orange, s’il vous plaît.","어… 위. 무아, 즈 부드레 앙 베흐 드 쥐 도헝주, 씰 부 쁠레.",음… 네. 저는 오렌지 주스 한 잔 부탁드립니다.,
12,1,Un serveur,"Oui, alors un jus d’orange pour madame.","위, 알로흐 앙 쥐 도헝주 푸흐 마담.","네, 그럼 여성분께 오렌지 주스 하나.",
13,1,Un serveur,"Et pour vous, monsieur ?","에 푸흐 부,므쵸?",그리고 손님은요?,
14,1,Jaemin,"Moi, je vais prendre un Pepsi, s’il vous plaît.","무아, 즈 베 프항드흐 앙 펩시, 씰 부 쁠레.",저는 펩시 한 캔 주세요.,
15,1,Un serveur,"Ah, je suis navré, mais nous n’avons pas de Pepsi.","아, 즈 스위 나브헤, 메 누 나봉 파 드 펩시.","아, 죄송하지만 펩시는 없습니다.",
16,1,Jaemin,Avez-vous du Coca ?,아베부 뒤 코카?,코카는 있나요?,
17,1,Un serveur,Oui.,위.,네.,
18,1,Jaemin,"Alors, je voudrais une canette de Coca, s’il vous plaît.","알로흐, 즈 부드레 윤 카넷 드 코카, 씰 부 쁠레.",그럼 코카 한 캔 주세요.,
19,1,Un serveur,Bien. Et avec ceci ?,비엥. 에 아벡 스씨?,좋습니다. 또 필요하신 것은요?,
20,1,Mina,Je voudrais aussi une crêpe au chocolat.,즈 부드레 오씨 윤 크렙 오 쇼콜라.,초콜릿 크레페도 하나 주세요.,
21,1,Jaemin,"La même chose pour moi, s’il vous plaît.","라 멤 쇼즈 푸흐 무아, 씰 부 쁠레.",저도 같은 걸로 주세요.,
22,1,Mina,"Ah, est-il possible d’avoir beaucoup de chantilly sur la crêpe ?","아, 에틸 포시블 다부아 보쿠 드 샹틸리 수흐 라 크렙?",크레페에 생크림을 많이 올려 주실 수 있나요?,
23,1,Un serveur,"Oui, bien sûr !","위, 비앙 쉬흐!","네, 물론이죠!",
24,1,Mina,"Excusez-moi. Est-il aussi possible d’avoir une carafe d’eau, s’il vous plaît ?","엑스퀴제-무아. 에틸 오씨 포시블 다부아 윤 카라프 도, 씰 부 쁠레?","저기요, 물도 한 병 부탁드려도 될까요?",
25,1,Un serveur,"Oui, je vous apporte ça tout de suite.","위, 즈 부 아포흐트 싸 투 드 스윗.","네, 바로 가져다 드릴게요.",
26,1,Un serveur,"Alors, les deux crêpes, ça a été ?","알로흐, 레 되 크렙, 싸 에테?","두 분, 크레페 맛있게 드셨나요?",
27,1,Mina,"Oui, très bien, merci.","위, 트흐 비앵, 메흐시.","네, 아주 맛있었어요. 감사합니다.",
28,1,Un serveur,Voudriez-vous prendre autre chose ?,부드리에-부 프항드흐 오트흐 쇼즈?,다른 것 더 주문하시겠어요?,
29,1,Jaemin,"Non, merci. Je voudrais l’addition, s’il vous plaît.","농, 메흐시. 즈 부드레 라디시옹, 씰 부 쁠레.","아니요, 괜찮습니다. 계산서 부탁드려요.",
