no,group,speaker,original,pron,trans,comment
1,1,A,Je voudrais un café.,쥬 부드레 앙 카페,저는 커피 한 잔을 마시고 싶어요.,
2,1,A,Un kilo de pommes.,엉 킬로 드 폼,사과 1킬로요.,
3,1,A,Deux kilos d’oranges.,되 킬로 도랑주,오렌지 2킬로요.,
4,1,A,Je voudrais un kilo d’oranges.,쥬 부드레 앙 킬로 도랑주,저는 오렌지 1킬로를 사고 싶어요.,
5,1,A,Je voudrais deux kilos de sucre.,쥬 부드레 되 킬로 드 쉬크르,저는 설탕 2킬로를 사고 싶어요.,
6,1,A,Un litre de lait.,엉 리트르 드 레,우유 1리터요.,
7,1,A,Deux litres d’eau.,되 리트르 도,물 2리터요.,
8,1,A,Une tasse de café.,윈 타스 드 카페,커피 한 잔이요.,
9,1,A,Deux tasses de thé.,되 타스 드 테,차 두 잔이요.,
10,1,A,Un verre de vin / bière / jus.,엉 베르 드 뱅 / 비에르 / 쥐,와인 / 맥주 / 주스 한 잔.,
11,1,A,Deux verres d’eau.,되 베르 도,물 두 잔이요.,
12,1,A,Un verre de café.,엉 베르 드 카페,커피 한 잔(컵)이요.,
13,1,A,Une tasse de café.,윈 타스 드 카페,커피 한 잔이요.,
14,1,A,Un verre d’eau.,엉 베르 도,물 한 잔이요.,
15,1,A,Une bouteille de vin.,윈 부테이 드 뱅,와인 한 병이요.,
16,1,A,Deux bouteilles d’eau.,되 부테이 도,물 두 병이요.,
17,1,A,Vous voulez du poisson ou de la viande ?,부 불레 뒤 뿌와송 우 드 라 비앙드,"생선을 원하세요, 아니면 고기를 원하세요?",
18,1,A,"Je voudrais de l’eau, s’il vous plaît.","쥬 부드레 들로, 실 부 쁠레",물 좀 주세요.,
19,1,A,Tu as de la chance.,튀 아 드 라 샹스,너 운이 좋다.,
20,1,A,Tu veux du vin ou de la bière ?,튀 브 뒤 뱅 우 드 라 비에르,"너는 와인을 마실래, 아니면 맥주를 마실래?",
21,1,A,"De l’eau, s’il te plaît !","들로, 실 뜨 쁠레","물 줘, 부탁해!",
22,1,A,Je voudrais une pizza.,쥬 부드레 윈 피자,저는 피자를 하나 먹고 싶어요.,
23,1,A,Je voudrais de la pizza.,쥬 부드레 드 라 피자,저는 피자를 좀 먹고 싶어요.,
24,1,A,Vous voulez prendre du fromage ?,부 불레 프랑드 뒤 프로마주,치즈 드시겠어요?,
25,1,A,"Non merci, je n’aime pas le fromage.","농 메르시, 즈 넴 파 르 프로마주","아니요, 괜찮아요. 저는 치즈를 좋아하지 않아요.",
26,1,A,J’adore le café.,자도르 르 카페,저는 커피를 정말 좋아해요.,
27,1,A,Est-ce que le vin est bon pour le cœur ?,에스끄 르 뱅 에 봉 푸르 르 쾨르,와인은 심장에 좋은가요?,
28,1,A,"Gabriel, tu veux du vin ou de la bière ?","가브리엘, 튀 브 뒤 뱅 우 드 라 비에르","가브리엘, 와인을 마실래, 아니면 맥주를 마실래?",
29,1,A,"De l’eau, s’il te plaît !","들로, 실 뜨 쁠레","물 줘, 부탁해!",
30,1,A,Vous voulez prendre du fromage ?,부 불레 프랑드 뒤 프로마주,치즈 드시겠어요?,
31,1,A,"Non merci, je n’aime pas le fromage.","농 메르시, 즈 넴 파 르 프로마주","아니요, 괜찮아요. 저는 치즈를 좋아하지 않아요.",
32,1,A,Qu’est-ce que tu achètes au supermarché ?,케스끄 튀 아셰트 오 쉬페르마르셰,너는 슈퍼마켓에서 무엇을 사니?,
33,1,A,"J’achète du riz, de la viande et des légumes.","자셰트 듀 리, 드 라 비앙드 에 데 레귀므","나는 쌀, 고기, 야채를 사.",
34,1,A,Qu’est-ce que vous mangez au petit-déjeuner ?,케스끄 부 망제 오 뻬티 데죄네,아침 식사로 무엇을 드세요?,
35,1,A,Nous mangeons du pain avec du beurre et de la confiture.,누 망죵 뒤 팡 아벡 뒤 뵈르 에 드 라 꽁피튀르,우리는 버터와 잼을 발라서 빵을 먹어요.,
36,1,A,On boit du café le matin.,옹 부아 뒤 카페 르 마땡,아침에 우리는 커피를 마셔요.,
37,1,A,Les Français boivent du vin dans la journée ?,레 프랑세 부아브 뒤 뱅 당 라 쥬르네,프랑스 사람들은 낮에 와인을 마시나요?,
38,1,A,Tu prends ton parapluie.,튀 프렁 통 파라플뤼,너 우산 가져가.,
39,1,A,Elle prend son enfant dans ses bras.,엘 프렁 송 앙팡 당 세 브라,그녀는 아이를 품에 안고 있어요.,
40,1,A,On prend du pain à la boulangerie.,옹 프렁 뒤 팡 아 라 불랑주리,우리는 빵집에서 빵을 사요.,
41,1,A,Vous prenez combien de pommes de terre ?,부 프르네 콩비앵 드 뽐 드 테르,감자는 얼마나 필요하세요?,
42,1,A,Je prends un croque-monsieur.,쥬 프렁 엉 크로크-므씨외,저는 크로크무슈 하나를 먹을게요.,
43,1,A,Elle prend du jus d’orange.,엘 프렁 뒤 쥐 도랑주,그녀는 오렌지 주스를 마셔요.,
44,1,A,Prenez ce médicament le matin et le soir.,프르네 스 메디카몽 르 마땡 에 르 수와르,이 약을 아침과 저녁에 드세요.,
45,1,A,Je prends le petit-déjeuner.,쥬 프렁 르 뻬티 데죄네,저는 아침 식사를 해요.,
46,1,A,Vous prenez le bus pour aller au centre commercial ?,부 프르네 르 뷔스 푸르 알레 오 상트흐 코메르시알,쇼핑센터에 버스를 타고 가시나요?,
47,1,A,"Non, nous prenons la voiture.","농, 누 프르농 라 부아튀르","아니요, 우리는 차를 타고 가요.",
48,1,A,Qu’est-ce que tu achètes au supermarché ?,케스끄 튀 아셰트 오 쉬페르마르셰,너는 슈퍼마켓에서 무엇을 사니?,
49,1,A,"J’achète du riz, de la viande et des légumes.","자셰트 듀 리, 드 라 비앙드 에 데 레귀므","나는 쌀, 고기, 야채를 사.",
50,1,A,Qu’est-ce que vous mangez au petit-déjeuner ?,케스끄 부 망제 오 뻬티 데죄네,아침 식사로 무엇을 드세요?,
51,1,A,Nous mangeons du pain avec du beurre et de la confiture.,누 망죵 뒤 팡 아벡 뒤 뵈르 에 드 라 꽁피튀르,우리는 버터와 잼을 발라서 빵을 먹어요.,
52,1,A,On boit du café le matin.,옹 부아 뒤 카페 르 마땡,아침에 우리는 커피를 마셔요.,
53,1,A,Les Français boivent du vin dans la journée ?,레 프랑세 부아브 뒤 뱅 당 라 쥬르네,프랑스 사람들은 낮에 와인을 마시나요?,
54,1,A,Je prends le dîner vers huit heures.,쥬 프렁 르 디네 베르 뤼이트 떼르,저는 8시쯤 저녁을 먹어요.,
55,1,A,Prenez ces médicaments après le petit-déjeuner.,프르네 세 메디카몽 아프레 르 뻬티 데죄네,이 약들은 아침 식사 후에 드세요.,
