no,group,speaker,original,pron,trans,comment
1,1,,Tu finis tôt aujourd'hui ?,투 피니 토 우르주이 ?,오늘 일찍 끝내?,
2,1,,"Non, je finis tard.","농, 쥬 피니 타르.","아니, 나는 늦게 끝나.",
3,1,,Quand finissez-vous le travail ?,캉 피니세 부 르 트라바이 ?,당신은 언제 일을 끝내나요?,
4,1,,"Le travail finit bientôt, dans dix minutes.","르 트라바이 피니 비앙토, 당 디스 미닛.","일은 곧 끝나요, 10분 후에.",
5,1,,Vous finissez le travail quand ?,부 피니세 르 트라바이 캉 ?,당신은 언제 일을 끝내?,
6,1,,Quand est-ce que vous finissez le travail ?,캉 에스 크 부 피니세 르 트라바이 ?,당신은 언제 일을 끝내나요?,
7,1,,Quand finissez-vous le travail ?,캉 피니세 부 르 트라바이 ?,당신은 언제 일을 끝내나요?,
8,1,,Il choisit un gâteau d'anniversaire pour son père.,일 슈와지 앙 가토 단니베르세르 푸르 송 페르.,그는 아버지를 위한 생일 케이크를 고른다.,
9,1,,Ils choisissent un souvenir français pour leurs parents.,일 슈와지쌍 웅 수브니르 프랑세 푸르 르르 파랑.,그들은 부모님을 위한 프랑스 기념품을 고른다.,
10,1,,Quand partent-ils ?,캉 파르트-일 ?,그들은 언제 출발하나요?,
11,1,,Ils partent demain.,일 파르트 드므앙.,그들은 내일 출발해.,
12,1,,Le train part bientôt.,르 트랭 파르 비앙토.,기차가 곧 출발해.,
13,1,,"Papa, tu sors ?","파파, 투 소르 ?","아빠, 나가?",
14,1,,Vous sortez samedi soir ?,부 소르테 사메 스와르 ?,당신은 토요일 저녁에 외출하나요?,
15,1,,"Vous finissez d'abord vos devoirs, puis vous sortez jouer.","부 피니세 다보르 보 드브와르, 퓌 부 소르테 주에.","먼저 숙제를 끝내고, 그 다음에 밖에 나가서 놀아요.",
16,1,,Tu ouvres la porte.,투 우브르 라 포르트.,문을 열어.,
17,1,,Tu ouvres ton livre et finis l'exercice 3.,투 우브르 통 리브르 에 피니 레그제르시스 3.,책을 열고 3번 연습 문제를 끝내.,
18,1,,Tu finis tôt aujourd'hui ?,투 피니 토 우르주이 ?,오늘 일찍 끝내?,
19,1,,"Non, je finis tard.","농, 쥬 피니 타르.","아니, 나는 늦게 끝나.",
20,1,,Quand finissez-vous le travail ?,캉 피니세 부 르 트라바이 ?,당신은 언제 일을 끝내나요?,
21,1,,"Le travail finit bientôt, dans dix minutes.","르 트라바이 피니 비앙토, 당 디스 미닛.","일은 곧 끝나요, 10분 후에.",
22,1,,Il choisit un gâteau d'anniversaire pour son père.,일 슈와지 앙 가토 단니베르세르 푸르 송 페르.,그는 아버지를 위한 생일 케이크를 고른다.,
23,1,,Ils choisissent un souvenir français pour leurs parents.,일 슈와지쌍 웅 수브니르 프랑세 푸르 르르 파랑.,그들은 부모님을 위한 프랑스 기념품을 고른다.,
24,1,,Tu ouvres ton livre et finis l'exercice 3.,투 우브르 통 리브르 에 피니 레그제르시스 3.,책을 열고 3번 연습 문제를 끝내.,
25,1,,"Vous finissez d'abord vos devoirs, puis vous sortez jouer.","부 피니세 다보르 보 드브와르, 퓌 부 소르테 주에.","먼저 숙제를 끝내고, 그 다음에 밖에 나가서 놀아요.",
26,1,,Quand partent-ils ?,캉 파르트-일 ?,그들은 언제 출발하나요?,
27,1,,Ils partent demain.,일 파르트 드므앙.,그들은 내일 출발해.,
28,1,,Le film commence à quelle heure ?,르 필름 콩스망 아 케르 외르 ?,영화는 몇 시에 시작하나요?,
29,1,,Il commence à sept heures et il finit à dix heures.,일 콩스망 아 셉트 외르 에 일 피니 아 디스 외르.,7시에 시작하고 10시에 끝나요.,
30,1,,À quelle heure commencez-vous votre journée ?,아 케르 콩스망세 부 보트르 주르네 ?,당신은 하루를 몇 시에 시작하나요?,
31,1,,Ma journée commence à neuf heures.,마 주르네 콩스망 아 뇌프 외르.,나의 하루는 9시에 시작해.,
32,1,,Le concert commence à quelle heure ?,르 콘세르 콩스망 아 케르 외르 ?,콘서트는 몇 시에 시작하나요?,
33,1,,À quelle heure est-ce que le concert commence ?,아 케르 에스 크 르 콘세르 콩스망스 ?,콘서트는 몇 시에 시작하나요?,
34,1,,À quelle heure commence le concert ?,아 케르 콩스망 르 콘세르 ?,콘서트는 몇 시에 시작하나요?,
35,1,,"Maintenant, nous commençons à travailler.","망트낭, 누 콩스망송 아 트라바이예.",이제 우리는 일을 시작합니다.,
36,1,,"Tu finis de manger, puis tu prépares tes affaires.","투 피니 드 망제, 퓌 투 프레파르 테자페르.","식사를 마치고, 그 다음에 물건을 준비해.",
37,1,,Le film commence à quelle heure ?,르 필름 콩스망 아 케르 외르 ?,영화는 몇 시에 시작하나요?,
38,1,,Il commence à sept heures et il finit à dix heures.,일 콩스망 아 셉트 외르 에 일 피니 아 디스 외르.,7시에 시작하고 10시에 끝나요.,
