no,group,speaker,original,pron,trans,comment
1,12,,S'il vous plaît !,[sil vu plɛ / 씰부 플레],저기요!,
2,12,,"Un café allongé, s'il vous plaît !",[œ̃ kafe alɔ̃ʒe sil vu plɛ / 앙 카페 알롱제 씰부 플레],연한 커피 한 잔 주세요.,
3,12,,"Je voudrais un (sandwich) jambon-beurre et un demi, s'il vous plaît !",[ʒə vudʁɛ œ̃ ʒɑ̃bɔ̃ bœʁ e œ̃ dəmi sil vu plɛ / 즈 부드레 앙 잠봉 뵈르 에 앙 드미 씰부 플레],햄 샌드위치와 생맥주 한 잔 주세요.,
4,12,,Où sont les toilettes ?,[u sɔ̃ le twalɛt / 우 송 레 뚜알레트],화장실이 어디인가요?,
5,12,,J'ai réservé une table au nom de Kim.,[ʒe ʁezɛʁve yn tabl o nɔ̃ də kim / 제 헤제르베 윈 따블 오 농 드 킴],Kim이라는 이름으로 (자리) 예약했습니다.,
6,12,,Vous avez une table pour trois personnes ?,[vu z‿ave yn tabl puʁ tʁwa pɛʁsɔn / 부 자베 윈 따블 뿌흐 트와 빼ㅎ쏜],세 사람 자리 있나요?,
7,12,,Quelle est la spécialité de la maison ?,[kɛl ɛ la spesjalite də la mɛzɔ̃ / 켈 에 라 스페씨알리테 드 라 메종],여기 대표 요리가 뭔가요?,
8,12,,Je prends le menu à quarante-cinq euros.,[ʒə pʁɑ̃ lə meny a kaʁɑ̃t sɛ̃k øʁo / 즈 프랑 르 메뉴 아 카랑트 셍크 으로],45유로짜리 정식 메뉴로 할게요.,
9,12,,"Comme plat principal, je prendrais un filet de bœuf.","[kɔm pla pʁɛ̃sipal, ʒə pʁɑ̃dʁɛ œ̃ filɛ də bœf / 콤 플라 프렁시팔, 즈 프랑드헤 앙 필레 드 뵈프]",메인요리는 소고기 안심구이로 할게요.,
10,12,,"Comme garniture, puis-je avoir des frites à la place de pommes de terre sautées ?","[kɔm gaʁnityʁ, pɥiʒ avwaʁ de fʁit a la plas də pɔm də tɛʁ sote / 콤 가르니튀흐, 뷔이주 아브와흐 데 프릿 아 라 플라스 드 뽐 드 테흐 소테]",사이드 메뉴로 감자볶음 대신 감자튀김을 해도 될까요?,
11,12,,"Monsieur, s'il vous plaît !","[məsjø, sil vu plɛ / 므씨윻, 씰부 플레]",실례합니다!,
12,12,,J'arrive tout de suite !,[ʒaʁiv tut də sɥit / 자리브 투트 드 쓔잇],바로 갈게요!,
13,12,,Je voudrais faire une réservation. C'est possible ?,[ʒə vudʁɛ fɛʁ yn ʁezɛʁvasjɔ̃. sɛ pɔsibl / 즈 부드레 페흐 윈 헤제르바씨용. 쎄 뽀시블],예약하고 싶은데요. 가능한가요?,
14,12,,"Je regrette, mais c'est complet.","[ʒə ʁəgʁɛt, mɛ sɛ kɔ̃plɛ / 즈 허그헤트, 메 쎄 콩플레]",죄송합니다만 만석입니다.,
15,12,,Vous avez une table pour trois personnes ?,[vu z‿ave yn tabl puʁ tʁwa pɛʁsɔn / 부 자베 윈 따블 뿌흐 트와 빼ㅎ쏜],세 사람 자리 있나요?,
16,12,,En terrasse ou à l'intérieur ?,[ɑ̃ tɛʁas u a lɛ̃teʁjœʁ / 앙 테라스 우 아 랭테리외흐],"테라스 자리요, 실내 자리요?",
17,12,,Vous avez choisi ?,[vu z‿ave ʃwazi / 부 자베 슈와지],주문하셨나요?,
18,12,,Quelle est la spécialité de la maison ?,[kɛl ɛ la spesjalite də la mɛzɔ̃ / 켈 에 라 스페씨알리테 드 라 메종],여기 대표 요리가 뭔가요?,
19,12,,"Comme garniture, puis-je avoir des frites à la place de riz sauté ?","[kɔm gaʁnityʁ, pɥiʒ avwaʁ de fʁit a la plas də ʁi sote / 콤 가르니튀흐, 뷔이주 아브와흐 데 프릿 아 라 플라스 드 리 소테]",사이드로 볶음밥 대신 감자튀김 가능할까요?,
20,12,,"Entendu, Madame.","[ɑ̃tɑ̃dy, madam / 앙탕뒤, 마담]","알겠습니다, 부인.",
