"no","group","speaker","original","pron","trans","comment"
"1","6.1","A","Pour comprendre comment est né le métro, il faut remonter le temps et se rendre au milieu du XIXe siècle, en 1845.","푸흐 꽁프헝드흐 꼬망 에 네 르 메트호 일 포 흐몽떼 르 땅 에 스 헝드흐 오 밀리외 뒤 디즈뇌비엠 시에끌 앙 밀 위쌍 꺄헝뜨쌩크","지하철이 어떻게 탄생했는지 이해하려면 시간을 거슬러 올라가 19세기 중반인 1845년으로 가야 한다.","remonter le temps=시간을 거슬러 올라가다 / se rendre=가다"
"2","6.1","A","À cette époque, la circulation à Paris est anarchique, congestionnée par les omnibus et les voitures tirées par les chevaux, il est alors indispensable de trouver un nouveau moyen de transport.","아 쎄뜨 에뽀끄 라 씨흐뀔라씨옹 아 빠히 에 아나흐쉬끄 꽁제스띠오네 파흐 레 옴니뷔스 에 레 부아튀흐 띠헤 파흐 레 슈보 일 에 알로흐 앵디스펑사블 드 트후베 엉 누보 무아양 드 트헝스포흐","당시 파리의 교통은 옴니버스와 말이 끄는 마차들로 인해 혼란스럽고 혼잡했기 때문에 새로운 교통수단을 찾는 것이 필수적이었다.","congestionné=혼잡한 / indispensable=필수적인 / moyen de transport=교통수단"
"3","6.1","A","Dans un même temps, le pays est plongé dans la révolution industrielle et on projette de moderniser la capitale en la dotant de chemins de fer.","당 쟁 멤 땅 르 빠이 에 쁠롱제 당 라 헤볼뤼씨옹 앙뒤스트히엘 에 옹 프로제뜨 드 모데흐니제 라 까삐딸 앙 라 도땅 드 슈맹 드 페흐","동시에 프랑스는 산업혁명에 깊이 들어가 있었고 수도에 철도를 갖추게 하여 현대화할 계획을 세웠다.","dans un même temps=동시에 / projeter de=계획하다 / doter de=~을 갖추게 하다"
"4","6.1","A","La solution au problème est donc toute trouvée : on pense à un chemin de fer urbain.","라 솔뤼씨옹 오 프로블렘 에 동크 뚜뜨 트후베 옹 빵스 아 엉 슈맹 드 페흐 위흐뱅","문제의 해결책은 이미 나와 있었다. 즉 도시 철도를 생각하게 된 것이다.","toute trouvée=이미 마련된 / penser à=생각하다 / urbain=도시의"
"5","6.1","A","Dans cette perspective, et en l’espace d’une quarantaine d’années, plus de 50 projets sont proposés.","당 쎄뜨 페흐스펙티브 에 앙 레스빠스 뒤느 꺄헝텐 단네 플뤼 드 쌩껑뜨 프로제 송 프로포제","이러한 관점에서 약 40년 동안 50개 이상의 계획이 제안되었다.","dans cette perspective=이러한 관점에서 / en l’espace de=~기간 동안"
"6","6.1","A","Certains préconisent des chemins de fer souterrains, s’inspirant notamment du métro de Londres ouvert en 1863, et d’autres optent pour des chemins de fer aérien avec des propositions parfois originales, comme celle de l’ingénieur Auguste Angély et son projet de chemin de fer à voie suspendue, similaire à un téléphérique.","쎄흐탱 프헤코니즈 데 슈맹 드 페흐 수떼헝 쌍스삐헝 노타망 뒤 메트호 드 롱드흐 우베흐 앙 밀 위쌍 쏘아썽뜨뜨화 에 도트흐 옵뜨 푸흐 데 슈맹 드 페흐 아에히앙 아벡 데 프로포지씨옹 빠흐푸아 오히지날 꼼 쎌 드 랭제뉘어 오귀스트 앙젤리 에 송 프로제 드 슈맹 드 페흐 아 부아 쉬스팡뒤 시밀레흐 아 엉 떼레페히크","일부는 1863년에 개통된 런던 지하철에서 영감을 받아 지하 철도를 제안했고, 다른 일부는 공중 철도를 선택했으며, 때로는 엔지니어 오귀스트 앙젤리의 공중 케이블 철도와 같은 독창적인 아이디어도 제시되었다.","préconiser=권장하다 / s’inspirer de=~에서 영감을 얻다 / opter pour=선택하다 / suspendu=매달린"
"7","6.1","A","Au final, aucun de tous ces projets n’aboutira, notamment à cause de querelles entre l’État et la ville de Paris qui ralentiront la prise de décision.","오 피날 오큔 드 뚜 쎄 프로제 나부띠하 노타망 아 꼬즈 드 께헬 앙트흐 레따 에 라 빌 드 빠히 끼 할랑띠홍 라 프히즈 드 데씨지옹","결국 이러한 모든 계획은 실현되지 않았는데, 특히 국가와 파리 시 사이의 갈등이 의사결정을 지연시켰기 때문이다.","aboutir=성공하다 / querelle=갈등 / ralentir=지연시키다"
"8","6.1","A","En effet, l’État souhaitait l'interconnexion des 9 grandes gares terminales de la capitale via un réseau à grand gabarit servant l’intérêt national, tandis que la ville de Paris, farouchement opposée aux grandes compagnies ferroviaires, voulait construire un réseau à intérêt local et à gabarit réduit, strictement limité à Paris intra-muros.","앙 네페 레따 수웨떼 랭떼흐꼬넥씨옹 데 뇌프 그헝드 가흐 떼흐미날 드 라 까삐딸 비아 엉 헤조 아 그헝 가바히 서흐방 랭떼헤 나씨오날 땅디 끄 라 빌 드 빠히 파후슈망 오뽀제 오 그헝드 꽁빠니 페흐호비에흐 불레 꽁스트휘흐 엉 헤조 아 앵떼헤 로깔 에 아 가바히 헤뒤이 스트릭뜨망 리미떼 아 빠히 앙트하뮤호","실제로 국가는 수도의 9개 주요 종착역을 국가적 이익을 위한 대형 철도망으로 연결하려 했고, 반면 파리 시는 대형 철도 회사에 강하게 반대하며 파리 시내로 제한된 소형 지역 철도망을 구축하려 했다.","interconnexion=상호 연결 / gabarit=규격 / intra-muros=성벽 내부"
"9","6.1","A","Deux événements viendront finalement accélérer les choses.","되 제베느망 비앙드홍 피날망 악셀레헤 레 쇼즈","결국 두 가지 사건이 상황을 가속화하게 된다.","accélérer=가속하다"
"10","6.1","A","L’année 1900 s’annonce charnière dans la mesure où Paris doit à la fois accueillir l’Exposition universelle et la deuxième édition des Jeux Olympiques.","라네 밀뇌쌍 상 사농스 샤흐니에흐 당 라 므쥐흐 우 빠히 두아 아 라 푸아 아쾨이르 렉스뽀지씨옹 위니베흐셀 에 라 되지엠 에디씨옹 데 주 올랭피끄","1900년은 파리가 만국박람회와 제2회 올림픽을 동시에 개최해야 하는 중요한 해로 다가왔다.","s’annoncer=예고되다 / à la fois=동시에"
