"no","group","speaker","original","pron","trans","comment"
"1","Paris en poésie","A","Rimbaud n'a pas donné son nom à une rue parisienne, mais à une bibliothèque dans le 4ème arrondissement de Paris.","랭보 나 빠 도네 송 놈 아 윈 뤼 빠히지엔 메 아 윈 비블리오떼끄 당 르 꺄트히엠 아홍디스망 드 빠히","랭보는 파리의 거리 이름이 아니라 파리 4구의 한 도서관에 자신의 이름을 남겼다.","donner son nom à=이름을 붙이다"
"2","Paris en poésie","A","Depuis 1985, une grande sculpture de bronze réalisée par Jean-Robert Ipoustéguy rend hommage au poète sur la place du père Teilhard de Chardin, en face de la bibliothèque de l'Arsenal.","드퓌 밀 뇌쌍 꺄트흐방 쌩크 윈 그헝드 스뀔튀흐 드 브홍즈 헤알리제 파흐 장 호베흐 이푸스테귀 홍 오마쥬 오 뽀에뜨 쉬흐 라 플라스 뒤 페흐 떼이야흐 드 샤흐댕 앙 파스 드 라 비블리오떼끄 드 라흐쎄날","1985년부터 장-로베르 이푸스테귀가 만든 대형 청동 조각상이 아르스날 도서관 맞은편 샤르댕 신부 광장에서 시인에게 경의를 표하고 있다.","rendre hommage à=경의를 표하다 / en face de=~맞은편"
"3","Paris en poésie","A","Enfin, inauguré en 2012, un long mur de la rue Férou reproduit sur la pierre le texte intégral du poème le plus célèbre de Rimbaud, « Le bateau ivre ».","앙팽 이노규헤 앙 되밀 두즈 엉 롱 뮈흐 드 라 뤼 페후 흐프로뒤 쉬흐 라 삐에흐 르 떽스트 앙떼그할 뒤 뽀엠 르 플뤼 쎌레브 드 랭보 르 바또 이브흐","마지막으로 2012년에 개장된 페루 거리의 긴 벽에는 랭보의 가장 유명한 시 「취한 배」의 전체 텍스트가 돌에 새겨져 있다.","inauguré=개장된 / reproduire=재현하다"
"4","Paris en poésie","A","Grâce à cet hommage, les promeneurs que nous sommes peuvent apprécier ce véritable joyau de la littérature française dans le quartier Saint-Sulpice.","그라스 아 쎄뜨 오마쥬 레 프흐므뇌흐 끄 누 솜므 뿌브 아프헤씨에 쓰 베히따블 주아요 드 라 리떼하튀흐 프헝쎄즈 당 르 꺄흐띠에 생 쉴피스","이러한 기념 덕분에 우리와 같은 산책자들은 생쉴피스 지역에서 프랑스 문학의 진정한 보석을 감상할 수 있다.","grâce à=~덕분에 / joyau=보석"
d'un cancer des os. Il venait d'avoir 37 ans.
"5","Paris en poésie","A","- Cette inscription commémore la lecture qu'il en a faite le 30 septembre 1871, devant un groupe de jeunes poètes et d'artistes, les Vilains Bonshommes.","쎄뜨 앙스크립씨옹 꼬메모흐 라 렉튀흐 끼 랑 나 페뜨 르 떵뜨 셉땅브르 밀 위쌍 쏘아썽또엉 드방 엉 그룹 드 쥰 뽀에뜨 에 다흐티스트 레 빌랭 봉좀","- 이 글귀는 1871년 9월 30일 젊은 시인들과 예술가 그룹 ‘빌랭 봉좀’ 앞에서 낭독했던 것을 기념한다.","commémorer=기념하다 / devant=~앞에서"
"6","Paris en poésie","A","Quelques jours après, l'un d'eux, le poète Léon Valade écrira : « C'est un génie qui se lève. »","껠끄 쥬흐 아프헤 랭 덱스 르 뽀에뜨 레옹 발라드 에크히하 쎄 탕 제니 끼 스 레브","며칠 후 그중 한 명인 시인 레옹 발라드는 ‘천재가 나타났다’라고 썼다.","quelques jours après=며칠 후 / génie=천재"
"7","Paris en poésie","A","Comme nous l'avons vu précédemment, Rimbaud est d'abord hébergé chez les Mauté, rue Nicolet.","꼼 누 라봉 뷔 프헤세담망 랭보 에 다보흐 에베흐제 쉐 레 모떼 뤼 니꼴레","앞서 보았듯이 랭보는 먼저 니콜레 거리의 모테 집에 머물렀다.","héberger=숙박시키다"
"8","Paris en poésie","A","Ensuite, les amis de Verlaine prennent le relais à tour de rôle, Charles Cro, André Gilles, Théodore de Banville.","앙쉬트 레 자미 드 베흐렌 프헝 르 흘레 아 투흐 드 홀 샤흐를 크호 앙드헤 질 떼오도흐 드 방빌","그 다음에는 베를렌의 친구들, 샤를 크로, 앙드레 질, 테오도르 드 방빌이 차례로 그를 돌보았다.","prendre le relais=이어받다"
"9","Paris en poésie","A","Puis vers la mi-novembre, il va être hébergé chez les zutistes, qui logent rue Racine, à l'angle avec le boulevard Saint-Michel.","퓌 베흐 라 미 노벙브르 일 바 에트흐 에베흐제 쉐 레 쥐띠스트 끼 로주 뤼 하씬 아 랑글 아벡 르 불르바흐 생 미셸","그리고 11월 중순경 그는 라신 거리와 생미셸 대로 모퉁이에 사는 쥐티스트 집단에 머물게 된다.","à l’angle=모퉁이에 / loger=살다"
"10","Paris en poésie","A","Les zutistes forment un groupe de poètes et d'artistes qui ont choisi pour titre un dérivé de l'interjection zut, qui montre le côté provocateur de leur poésie et de leur démarche.","레 쥐띠스트 포흐므 엉 그룹 드 뽀에뜨 에 다흐티스트 끼 종 슈아지 푸흐 띠트흐 엉 데히베 드 랭떼흐젝씨옹 쥿 끼 몽트흐 르 꼬떼 프로보까퇴흐 드 뢰흐 뽀에지 에 드 뢰흐 데마흐슈","쥐티스트는 ‘쥿(zut)’이라는 감탄사에서 파생된 이름을 선택한 시인과 예술가 집단으로, 이는 그들의 시와 태도의 도발적인 면을 보여준다.","dérivé=파생된 / provocateur=도발적인"
"11","Paris en poésie","A","À cette époque, plusieurs poètes s'y rassemblent, et y fondent une société littéraire nommée par dérision, le Cercle des poètes zutiques.","아 쎄뜨 에뽀끄 플뤼지외흐 뽀에뜨 씨 히 하쌍블 에 이 퐁드 윈 소씨에떼 리떼헤흐 노메 파흐 데히지옹 르 쎄흐끌 데 뽀에뜨 쥐띠끄","이 시기에 여러 시인들이 그곳에 모여 ‘쥐티크 시인들의 서클’이라는 문학 단체를 풍자적으로 창립했다.","par dérision=풍자적으로 / se rassembler=모이다"
"12","Paris en poésie","A","Outre Verlaine, Léon Valade, Germain Nouveau et Jean Richepin s'y donnent rendez-vous.","우트흐 베흐렌 레옹 발라드 제흐맹 누보 에 장 히쉬팽 씨 이 돈느 헝데부","베를렌 외에도 레옹 발라드, 제르맹 누보, 장 리슈팽 등이 그곳에서 모였다.","outre=~외에도 / se donner rendez-vous=모이다"
"13","Paris en poésie","A","- Le jeune poète boit et joue du couteau aisément.","르 쥰 뽀에뜨 부아 에 주 뒤 꾸또 에제망","- 젊은 시인은 술을 마시고 칼을 쉽게 다룬다.","aisément=쉽게"
"14","Paris en poésie","A","Au fil des mois, les provocations de Rimbaud excèdent l'entourage de Verlaine.","오 필 데 무아 레 프로보까씨옹 드 랭보 엑쎄드 랑뚜하주 드 베흐렌","몇 달이 지나면서 랭보의 도발은 베를렌 주변 사람들을 점점 화나게 했다.","au fil de=~에 따라 / excéder=격분시키다"
"15","Paris en poésie","A","L'incident avec Carjat, qui a lieu début mars 72, va l'exclure définitivement du groupe.","랭씨당 아벡 까흐자 끼 아 리외 데뷔 마흐스 쏘아썽두 바 렉스클뤼흐 데피니티브망 뒤 그룹","1872년 3월 초에 발생한 카르자와의 사건은 그를 그룹에서 완전히 배제시킨다.","exclure=배제하다 / définitivement=완전히"
"16","Paris en poésie","A","Ce soir-là, éméché, Rimbaud tire une canne-épée et blesse à l’épaule, le célèbre photographe.","쓰 수아흐 라 에메쉐 랭보 티흐 윈 깐 에페 에 블레스 아 레폴 르 쎌레브 포토그하프","그날 밤 술에 취한 랭보는 검이 숨겨진 지팡이를 꺼내 유명한 사진작가의 어깨를 다치게 했다.","éméché=취한 / blesser=다치게 하다"
"17","Paris en poésie","A","La dissolution du cercle des poètes zutiques l'oblige à quitter l'hôtel des Étrangers.","라 디쏠뤼씨옹 뒤 쎄흐끌 데 뽀에뜨 쥐띠끄 로블리쥬 아 끼떼 로텔 데 에트헝제","쥐티크 시인 서클의 해체는 그를 에트랑제 호텔을 떠나게 만들었다.","dissolution=해체 / obliger à=~하게 만들다"
"18","Paris en poésie","A","De janvier à avril 1871, Verlaine partagera avec lui une chambre dans un petit hôtel de la rue Campagne-Première, à l'angle du boulevard Raspail.","드 장비에 아 아브힐 밀 위쌍 쏘아썽또엉 베흐렌 파흐따주라 아벡 뤼 윈 샹브르 당 쟁 쁘띠 오텔 드 라 뤼 깡빠뉴 프흐미에흐 아 랑글 뒤 불르바흐 하스파일","1871년 1월부터 4월까지 베를렌은 캄파뉴-프르미에르 거리의 작은 호텔에서 그와 방을 함께 쓴다.","partager=공유하다 / à l’angle=모퉁이에"
"19","Paris en poésie","A","Puis c'est la fuite en avant des deux amants.","퓌 쎄 라 퓌뜨 앙 아방 데 되 자망","그 후 두 연인의 무모한 도피가 시작된다.","fuite en avant=앞만 보고 도피 (비유 표현)"
"20","Paris en poésie","A","- À un peu plus de 20 ans, Rimbaud renonce définitivement à la poésie, ce qui va contribuer à sa légende.","아 앙 뿌 플뤼 드 방 앙 랭보 흐농스 데피니티브망 아 라 뽀에지 쓰 끼 바 꽁뜨리뷔에 아 사 레종드","- 20대 초반에 랭보는 시를 완전히 포기했으며, 이는 그의 전설을 만드는 데 기여했다.","renoncer à=포기하다 / contribuer à=기여하다"
"21","Paris en poésie","A","Rejetant la civilisation industrielle de l'Occident, il choisit l'aventure qui l'amènera jusqu'en Abyssinie, où il devient négociant, trafiquant, explorateur.","흐쥬땅 라 씨빌리자씨옹 앙뒤스트히엘 드 로크씨덩 일 슈아지 라방튀흐 끼 라므네라 쥐스캉 아비씨니 우 일 드비앙 네고씨앙 트하피깡 익스플로하퇴흐","서구의 산업 문명을 거부하고 그는 모험을 선택했으며, 그것은 그를 아비시니아까지 이끌었고 그곳에서 상인, 밀수업자, 탐험가가 되었다.","rejetant=거부하며 / amener=이끌다"
"22","Paris en poésie","A","De cette seconde vie, les seuls écrits qui nous restent sont sa longue correspondance, notamment avec sa famille et ses amis, et aussi quelques articles géographiques.","드 쎄뜨 스공드 비 레 쓸 에크히 끼 누 헤스트 송 사 롱그 꼬흐헤스뽕당스 노타망 아벡 사 파미유 에 세 자미 에 오씨 껠끄 아흐티클 제오그하픽","이 두 번째 삶에서 남아 있는 글은 가족과 친구들과의 긴 서신과 몇몇 지리 관련 글뿐이다.","les seuls=유일한 / correspondance=서신"
"23","Paris en poésie","A","Souffrant gravement de la jambe droite à la suite d'une chute, il retourne en France où il se fait amputer.","수프헝 그하브망 드 라 장브 드화뜨 아 라 쉬트 뒤느 슈뜨 일 흐투흐느 앙 프헝스 우 일 스 페 암퓨떼","심한 낙상으로 오른쪽 다리에 큰 부상을 입은 그는 프랑스로 돌아와 절단 수술을 받았다.","souffrant=고통받으며 / se faire + pp=~당하다"
"24","Paris en poésie","A","Six mois plus tard, il meurt à Marseille d'un cancer des os.","식스 무아 플뤼 타흐 일 뫼흐 아 마흐세이 드 캉세 데 조","6개월 후 그는 마르세유에서 골암으로 사망했다.","mourir de=~로 죽다"
"25","Paris en poésie","A","Il venait d'avoir 37 ans.","일 브네 다부아흐 뜨헝뜨셋 앙","그는 막 37세가 된 상태였다.","venir de=막 ~하다"
