"no","group","speaker","original","pron","trans","comment"
"1","Le grand chantier","A","Le premier travail d’Haussmann consiste à aérer la ville.","르 프흐미에 트하바이 도스만 꽁시스트 아 아에헤 라 빌","오스만의 첫 번째 작업은 도시를 환기시키는 것이었다.","consister à=~하는 것이다"
"2","Le grand chantier","A","Pour ce faire, il annexe une douzaine de communes limitrophes à la capitale, 1augmentant ainsi sa superficie 2de 40 % et sa population 3de 350 000 personnes.","푸흐 쓰 페흐 일 아넥스 윈 두젠 드 꼬뮌 리미트호프 아 라 까삐딸 앙그멍땅 앙씨 사 쉬페르피씨 드 꺄헝뜨 뿌흐쌍 에 사 뽀퓔라씨옹 드 뜨화쌍 쌩깡뜨 밀 페흐손","이를 위해 그는 수도 주변의 약 12개 인접 지역을 편입시켜 면적을 40% 늘리고 인구를 35만 명 증가시켰다.","annexer=편입하다 / augmentant=증가시키며"
"3","Le grand chantier","A","Il procède également à un nouveau découpage des arrondissements, 4les 5faisant passer de 12 à 20 6en 7les ordonnant cette fois-ci en forme d’escargot.","일 프로쎄드 에갈망 아 엉 누보 데꾸빠주 데 자홍디스망 레 페장 빠쎄 드 두즈 아 방 앙 레 조흐도낭 쎄뜨 푸아 씨 앙 포흐므 데스까르고","또한 그는 구를 새롭게 재편하여 12개에서 20개로 늘리고 이번에는 달팽이 모양으로 배열하였다.","procéder à=진행하다 / faire passer de A à B=변경하다"
"4","Le grand chantier","A","Pour lui, Paris doit se doter de grands boulevards harmonieux et structurés.","푸흐 뤼 빠히 두아 스 도떼 드 그헝 불르바흐 아흐모니외 에 스트륙튀헤","그에게 파리는 조화롭고 체계적인 대로들을 갖추어야 했다.","se doter de=~을 갖추다"
"5","Le grand chantier","A","Assisté par l’architecte Deschamps, il commence d’abord par tracer un axe du nord au sud, 1qui 2sera traversé par le boulevard de Strasbourg et de Sebastopol au Nord, et le boulevard Saint-Michel au sud.","아씨스떼 파흐 라흐키텍트 데샹 일 꼬망스 다보흐 파흐 트하쎄 엉 악스 뒤 노흐 오 쉬드 끼 쓰하 트하베흐쎄 파흐 르 불르바흐 드 스트라스부흐 에 드 세바스토폴 오 노흐 에 르 불르바흐 생 미셸 오 쉬드","건축가 데샹의 도움을 받아 그는 먼저 북쪽에서 남쪽으로 이어지는 축을 그리기 시작했으며, 이 축은 북쪽의 스트라스부르와 세바스토폴 대로, 남쪽의 생미셸 대로를 관통하게 된다.","assisté par=~의 도움을 받아 / tracer=그리다 / sera traversé=수동 미래"
"6","Le grand chantier","A","Puis il trace un axe est-ouest comprenant la rue de Rivoli et la rue Saint-Antoine.","퓌 일 트하쎄 엉 악스 에스트 우에 꽁프흐낭 라 뤼 드 히볼리 에 라 뤼 생 앙투안","그 후 그는 리볼리 거리와 생 앙투안 거리를 포함하는 동서 축을 그린다.","puis=그 다음 / comprenant=포함하는"
"7","Le grand chantier","A","Ces deux axes seront la colonne vertébrale de son projet, et d’autres voies bien connues seront percées autour, notamment le boulevard Saint-Germain ou encore le boulevard Magenta.","쎄 드 악스 쓰홍 라 꼴론느 베흐떼브할 드 송 프로제 에 도트흐 부아 비앙 꼰뉘 쓰홍 페흐쎄 오뚜흐 노타망 르 불르바흐 생 제흐맹 우 앙꼬흐 르 불르바흐 마정따","이 두 축은 그의 계획의 핵심이 되고, 그 주변에는 생제르맹 대로와 마젠타 대로와 같은 잘 알려진 다른 도로들이 개통된다.","colonne vertébrale=핵심 / percer=도로를 뚫다"
"8","Le grand chantier","A","Au total en 20 ans, c’est plus de 70 voies et 9 ponts qui seront ouverts, sous lesquels sera érigé un réseau d’égouts et de canalisations d’eau de 585 kilomètres, source des travaux de l’ingénieur Eugène Belgrand.","오 토탈 앙 방 앙 쎄 플뤼 드 쌩트 부아 에 뇌프 퐁 끼 쓰홍 우베흐 수 레끌 쓰하 에히제 엉 헤조 데구 에 드 까날리자씨옹 도 드 쌩쌍 꺄트흐방 쌩 킬로메트흐 수흐쓰 데 트하보 드 랭제뉘어 외젠 벨그헝","총 20년 동안 70개 이상의 도로와 9개의 다리가 개통되었고, 그 아래에는 585km에 달하는 하수 및 수도관 네트워크가 건설되었는데 이는 엔지니어 외젠 벨그랑의 작업이었다.","plus de=이상 / sera érigé=건설될 것이다"
"9","Le grand chantier","A","Pour organiser ces nouvelles grandes artères, des places-carrefours sont créées ou réaménagées.","푸흐 오흐가니제 쎄 누벨 그헝 자흐테흐 데 플라스 까흐흐푸흐 송 크헤에 우 헤아메나제","이 새로운 주요 도로들을 정비하기 위해 교차 광장들이 새로 만들어지거나 재정비되었다.","artère=간선도로 / réaménager=재정비하다"
"10","Le grand chantier","A","La plus emblématique reste la place de l’Étoile avec son arc de triomphe à l’ouest de Paris, où 12 larges avenues se rejoignent en son centre, lui donnant cette fameuse forme d’étoile.","라 플뤼 앙블레마틱 헤스트 라 플라스 드 레뚜알 아벡 송 나흐크 드 트히옹프 아 루에스트 드 빠히 우 두즈 라흐쥬 아브뉘 스 흐주완 앙 송 상트흐 뤼 도낭 쎄뜨 파므즈 포흐므 데뚜알","가장 상징적인 곳은 파리 서쪽의 개선문이 있는 에투알 광장으로, 이곳에는 12개의 넓은 도로가 중심에서 만나 별 모양을 이룬다.","emblématique=상징적인 / se rejoindre=만나다"
