"no","group","speaker","original","pron","trans","comment"
"1","8.1","Animatrice","Animatrice : Il y a trois ans, Jean Seberg, vous étiez la découverte de l'année.","일 이아 트화 장 장 시베흐그 부 제띠에 라 데꾸베흐트 드 라네","진행자: 3년 전, 장 세버그 씨는 올해의 신인이셨죠.","découverte=신인"
"2","8.1","A","Otto Preminger vous avait choisi entre des milliers de jeunes filles pour tenir le rôle de Jeanne d'Arc et puis celui de Bonjour Tristesse.","오토 프헤밍게흐 부 자베 슈아지 앙트흐 데 밀리에 드 쥰 피유 푸흐 뜨니흐 르 홀 드 잔 다흐크 에 퓌 쎌뤼 드 봉주흐 트히스테스","A: 오토 프레밍거 감독이 수천 명의 소녀들 중에서 잔 다르크와 ‘슬픔이여 안녕’의 역할로 당신을 선택했죠.","choisir=선택하다 / tenir le rôle=역을 맡다"
"3","8.1","A","Et puis, il y a un an, vous n'étiez plus rien.","에 퓌 일 이아 엉 장 부 네띠에 플뤼 히앙","A: 그런데 1년 전에는 아무것도 아니게 되었죠.","plus rien=아무것도 아님"
"4","8.1","A","Les deux films avaient été des échecs et on ne voulait plus de vous.","레 되 필름 자베 에떼 데 제셰 에 옹 느 불레 플뤼 드 부","A: 두 영화는 실패했고 더 이상 당신을 원하지 않았습니다.","échec=실패"
"5","8.1","A","Et cette année, vous êtes à nouveau une vedette.","에 쎄뜨 아네 부 제뜨 아 누보 윈 베데뜨","A: 그런데 올해는 다시 스타가 되셨네요.","vedette=스타"
"6","8.1","A","Cette carrière en montagnes russes, ça ne vous donne pas un peu mal au coeur ?","쎄뜨 까히에흐 앙 몽따뉴 뤼스 싸 느 부 돈느 빠 엉 쁘 말 오 께흐","A: 이런 롤러코스터 같은 커리어가 마음을 아프게 하지는 않나요?","montagnes russes=롤러코스터"
"7","8.1","Jean Seberg","Jean Seberg : Ça m'a donné beaucoup plus mal au coeur l'année dernière. (rire)","싸 마 도네 보꾸 플뤼 말 오 께흐 라네 데흐니에흐","장 세버그: 작년에 훨씬 더 마음이 아팠어요. (웃음)",""
"8","8.1","A","Oui, maintenant, ça s'arrange.","위 망뜨낭 싸 사헝주","A: 네, 지금은 나아지고 있네요.","s’arranger=나아지다"
"9","8.1","J","Oui, ça ça s'arrange beaucoup.","위 싸 싸 사헝주 보꾸","J: 네, 많이 나아졌어요.",""
"10","8.1","A","Mais vous avez même fini par atterrir un peu en clinique.","메 부 자베 멤 피니 파흐 아떼히흐 엉 쁘 앙 끌리닉","A: 심지어 병원에 입원하기도 하셨죠.","atterrir=도착하다→(비유)입원하다"
"11","8.1","J","Oh, oui, mais ce n'était pas à cause de ça, vraiment. Vous savez...","오 위 메 스 네떼 빠 아 꼬즈 드 싸 브헤망 부 사베","J: 아, 네. 하지만 그 때문은 아니었어요. 아시다시피…","à cause de=~때문에"
"12","8.1","A","Pas seulement la carrière.","빠 슬르망 라 까히에흐","A: 단지 커리어 때문만은 아니었군요.","pas seulement=단지 ~만은 아님"

"13","8.1","J","C'était surtout la fatigue et aussi euh, deux choses : le fait d'abord que les trois ans dans lesquels j'ai travaillé pour Preminger étaient dans une façon, un choc après l'autre,","쎄떼 쉬흐뚜 라 파티그 에 오씨 어 되 쇼즈 르 페 다보흐 끄 레 트화 장 당 레껠 제 트하바예 푸흐 프헤밍게흐 에떼 당 윈 파쏭 엉 쇼크 아프헤 로트흐","J: 주로 피로 때문이었고, 또 두 가지 이유가 있었어요. 프레밍거와 함께한 3년은 연속된 충격의 연속이었어요.","fatigue=피로 / choc=충격"
"14","8.1","J","le choc de quitter ma famille, le choc de de être dans un milieu que je connaissais pas, que je ne comprenais pas euh,","르 쇼크 드 끼떼 마 파미유 르 쇼크 드 드 에트흐 당 쟁 밀리외 끄 쥬 꼬네쎄 빠 끄 쥬 느 꽁프헤네 빠 어","J: 가족을 떠난 충격, 알지 못하고 이해하지 못하는 환경에 들어간 충격이 있었고요.","milieu=환경 / comprendre=이해하다"
"15","8.1","J","le choc de être obligée de faire un travail que je n'étais pas capable de faire et aussi euh, comme depuis, je sais que vous le savez euh, certains problèmes personnels.","르 쇼크 드 에트흐 오블리제 드 페흐 엉 트하바유 끄 쥬 네떼 빠 까빠블 드 페흐 에 오씨 어 꼼 드퓌 쥬 쎄 끄 부 르 사베 어 쎄흐땡 프로블렘 뻬흐소넬","J: 그리고 할 수 없던 일을 억지로 해야 했던 충격, 또 개인적인 문제들도 있었어요.","être obligé de=~해야 하다 / capable=가능한"
"16","8.1","A","Un problème personnel ? Parce que vous divorcez ?","엉 프로블렘 뻬흐소넬 빠흐스 끄 부 디보흐쎄","A: 개인적인 문제요? 이혼 때문인가요?","divorcer=이혼하다"
"17","8.1","J","Oui.","위","J: 네.",""
"18","8.1","A","Et puis, vous êtes sortie de la clinique, très alerte.","에 퓌 부 제뜨 소흐티 드 라 끌리닉 트헤 잘레흐뜨","A: 그리고 병원에서 나와서 매우 건강해 보이셨죠.","sortir de=나오다 / alerte=활기찬"
"19","8.1","J","Oui, mais vous savez, la clinique, il faut pas exagérer non plus.","위 메 부 사베 라 끌리닉 일 푸 빠 엑자제헤 농 플뤼","J: 네, 하지만 병원 이야기는 과장하면 안 돼요.","exagérer=과장하다"
"20","8.1","J","C'était vraiment une semaine de de ce qu'on appelle repos.","쎄떼 브헤망 윈 스므엔 드 드 스 껑 나펠 흐뽀","J: 그냥 일주일 정도의 휴식이었어요.","repos=휴식"
"21","8.1","A","Vous n'avez pas été consultée un psychanalyste ? Ça se fait beaucoup à Hollywood.","부 나베 빠 에떼 꽁슐떼 엉 프씨샤날리스트 싸 스 페 보꾸 아 할리우드","A: 정신분석가를 만나보지는 않으셨나요? 할리우드에서는 흔한 일이잖아요.","psychanalyste=정신분석가"
"22","8.1","J","Non, merci. (rire)","농 메흐씨 히흐","J: 아니요, 괜찮아요. (웃음)",""

"23","8.1","A","D'ailleurs, vous êtes presque Parisienne.","다이외흐 부 제뜨 프헤스크 빠히지엔","A: 게다가 거의 파리지앵이시네요.","d’ailleurs=게다가 / presque=거의"
"24","8.1","J","Plutôt que que Hollywoodienne psychoanalysée.","플뤼토 끄 끄 할리우디엔 프씨코아날리제","J: 차라리 정신분석 받은 할리우드 사람보다는요.","plutôt que=~보다는"
