"no","group","speaker","original","pron","trans","comment"
"1","Un Paris à l'agonie","A","En 1850, Paris, c’est ça.","앙 밀 위쌍 쌩꽁트 빠히 쎄 싸","1850년의 파리는 이렇다.","c’est ça=이렇다"
"2","Un Paris à l'agonie","A","La capitale ne dispose alors que de 12 arrondissements numérotés de gauche à droite, et les limites de la ville sont définies par le mur des fermiers généraux, une enceinte construite juste avant la Révolution française.","라 까삐딸 느 디스뽀즈 알로흐 끄 드 두즈 아홍디스망 뉘메호떼 드 고슈 아 드화 에 레 리미뜨 드 라 빌 송 데피니 파흐 르 뮈흐 데 페흐미에 제네호 윈 앙쌍뜨 꽁스트휘뜨 쥐스트 아방 라 헤볼뤼씨옹 프헝쎄즈","당시 수도는 좌에서 우로 번호가 매겨진 12개의 구만을 가지고 있었고, 도시의 경계는 프랑스 혁명 직전에 건설된 페르미에 제네로의 성벽에 의해 정해져 있었다.","ne...que=오직 ~만 / enceinte=성벽"
"3","Un Paris à l'agonie","A","Paris a beau ne pas être aussi étendue qu’aujourd’hui, sa population à cette époque ne cesse d’augmenter, et elle ne compte pas moins d’un million d’habitants, ce qui en fait la ville la plus peuplée d’Europe derrière Londres.","빠히 아 보 느 빠 에트흐 오씨 에땅뒤 끄 오주흐뒤 사 뽀퓔라씨옹 아 쎄뜨 에뽀끄 느 쎄스 도그멍떼 에 엘 느 꽁뜨 빠 무앵 댕 밀리옹 다비땅 쓰 끼 앙 페 라 빌 라 플뤼 뿌쁠레 도흐롭 데히에흐 롱드흐","파리는 오늘날처럼 넓지는 않았지만 당시 인구는 계속 증가하여 100만 명이 넘었고, 이는 런던 다음으로 유럽에서 가장 인구가 많은 도시가 되게 했다.","a beau=~에도 불구하고 / ne cesse de=계속 ~하다"
"4","Un Paris à l'agonie","A","Mais voilà ces changements démographiques mettent en évidence de nombreux problèmes.","메 부알라 쎄 샹주망 데모그하픽 메뜨 앙 에비덩스 드 노므흐 프로블렘","하지만 이러한 인구 변화는 많은 문제를 드러낸다.","mettre en évidence=드러내다"
"5","Un Paris à l'agonie","A","Le premier, c’est que Paris est une vieille ville : les rues sont trop étroites et forment de véritables labyrinthes.","르 프흐미에 쎄 끄 빠히 에 튄 비에유 빌 레 후 송 트호 에트후와뜨 에 포흐므 드 베히따블 라비헝뜨","첫 번째는 파리가 오래된 도시라는 점이다: 거리들이 너무 좁고 진짜 미로처럼 되어 있다.","trop=너무 / véritable=진정한"
"6","Un Paris à l'agonie","A","Il est très difficile d’y circuler, sans compter le manque de lumière qui font d’elles de véritables coupe-gorges à la tombée de la nuit.","일 에 트헤 디피씰 디 씨흐뀔레 상 꽁떼 르 망끄 드 뤼미에흐 끼 퐁 델 드 베히따블 꾸쁘 고흐쥬 아 라 똥베 드 라 뉘","그곳을 돌아다니는 것은 매우 어렵고, 게다가 빛 부족으로 인해 밤이 되면 진짜 위험한 장소가 된다.","sans compter=게다가 / coupe-gorge=위험한 곳"
"7","Un Paris à l'agonie","A","Également, Paris est sale : elle est dépourvue de réseau d’égouts et les Parisiens ont parfois recours à l’eau de la Seine pour se laver.","에갈망 빠히 에 살 엘 에 데푸흐뷔 드 헤조 데구 에 레 빠히지앵 종 빠흐푸아 흐꾸흐 아 로 드 라 센 푸흐 스 라베","또한 파리는 더러웠다: 하수도 시스템이 없었고 파리 시민들은 때때로 세느강 물로 씻어야 했다.","être dépourvu de=~이 없다 / avoir recours à=~에 의존하다"
"8","Un Paris à l'agonie","A","Cette saleté ambiante favorise évidemment le risque de maladie, notamment le choléra.","쎄뜨 살뜨 암비앙뜨 파보히즈 에비당망 르 히스크 드 말라디 노타망 르 콜레하","이러한 주변의 더러움은 특히 콜레라 같은 질병의 위험을 분명히 증가시킨다.","favoriser=촉진하다 / notamment=특히"
"9","Un Paris à l'agonie","A","Au total, entre 1832 et 1849, on estime à 40 000 le nombre de victimes de la maladie.","오 토탈 앙트흐 밀 위쌍 뜨헝뜨되 에 밀 위쌍 꺄헝뜨뇌프 옹 네스팀 아 꺄헝뜨 밀 르 놈브흐 드 빅팀 드 라 말라디","전체적으로 1832년부터 1849년 사이에 약 4만 명이 이 질병의 희생자로 추정된다.","on estime à=~로 추정하다"
"10","Un Paris à l'agonie","A","Une hécatombe qui s’ajoute à la réputation déplorable de la ville en France et à l’international.","윈 에까똥브 끼 사쥬뜨 아 라 헤퓌따씨옹 데플로하블 드 라 빌 앙 프헝스 에 아 랭떼흐나씨오날","이 대참사는 프랑스 내외에서 도시의 형편없는 평판을 더욱 악화시켰다.","hécatombe=대량 희생 / s’ajouter à=~에 더해지다"
