no,group,speaker,original,pron,trans,comment
0,8,Homme,Heu... bonjour madame.,[ø... bɔ̃ʒuʁ madam / 으... 봉주르 마담],어... 안녕하세요 부인.,
1,8,Femme,"Oui, bonjour. Je peux vous aider?","[wi, bɔ̃ʒuʁ. ʒə pø vu z‿ɛde / 위, 봉주르. 즈 푀 부 제데]","네, 안녕하세요. 도와드릴까요?",
2,8,Homme,"Excusez-moi, je suis perdu. Je cherche l'opéra. Vous pouvez me dire comment y aller?","[ɛkskyze mwa, ʒə sɥi pɛʁdy. ʒə ʃɛʁʃ lɔpeʁa. vu puve mə diʁ kɔmɑ̃ i ale / 엑스퀴제 무아, 즈 쉬 페르뒤, 즈 셰르슈 로페라. 부 푸베 메 디르 코망 이 알레]","실례합니다, 길을 잃었어요. 오페라를 찾고 있습니다. 어떻게 가는지 알려주실 수 있나요?",
3,8,Femme,"Pour aller à l'opéra? C'est facile. Vous allez tout droit jusqu'à la place de Picasso. Vous prenez la première rue à droite. Vous continuez tout droit jusqu'au carrefour. Tournez à gauche, puis allez tout droit jusqu'à l'opéra. C'est facile!","[puʁ ale a lɔpeʁa? sɛ fasil. vu z‿ale tu dʁwa ʒyska la plas də pikaso. vu pʁəne la pʁəmjɛʁ ʁy a dʁwat. vu kɔ̃tinɥe tu dʁwa ʒysko kaʁfuʁ. tuʁne a goʃ, pɥi ale tu dʁwa ʒyska lɔpeʁa. sɛ fasil / 푸르 알레 아 로페라? 세 파실. 부 잘레 투 드루아 쥐스카 라 플라스 드 피카소. 부 프르네 라 프르미에르 뤼 아 드루아트. 부 콩티뉘에 투 드루아 쥐스코 카르푸르. 투르네 아 고슈, 퓌 알레 투 드루아 쥐스카 로페라. 세 파실]","오페라에 가려면요? 쉽습니다. 피카소 광장까지 쭉 직진하세요. 첫 번째 오른쪽 길로 들어가세요. 사거리까지 계속 직진하세요. 왼쪽으로 도세요, 그리고 오페라까지 계속 직진하세요. 쉽죠!",
4,8,Homme,"Ah oui, je comprends. Merci beaucoup madame.","[a wi, ʒə kɔ̃pʁɑ̃. mɛʁsi boku madam / 아 위, 즈 콩프랑. 메르시 보쿠 마담]","아 네, 이해했습니다. 감사합니다.",
5,8,Femme,Je vous en prie. Au revoir.,[ʒə vu z‿ɑ̃ pʁi. o ʁəvwaʁ / 즈 부 장 프리. 오 르부아르],천만에요. 안녕히 가세요.,
6,8,Femme,Pardon monsieur.,[paʁdɔ̃ məsjø / 파르동 므씨외],"실례합니다, 선생님.",
7,8,Homme,Oui?,[wi / 위],네?,
8,8,Femme,Je voudrais aller à la défense s'il vous plaît.,[ʒə vudʁɛ ale a la defɑ̃s sil vu plɛ / 즈 부드레 알레 아 라 데팡스 실 부 플레],라데팡스에 가고 싶습니다.,
9,8,Homme,"Alors, nous sommes ici, à la station bibliothèque François Mitterrand. Prenez la ligne 14, direction Saint-Ouen jusqu'à la gare de Lyon. Il y a une correspondance: prenez le RER A, direction Cergy, jusqu'à la défense.","[alɔʁ, nu sɔm isi, a la stasjɔ̃ biblijɔtɛk fʁɑ̃swa mitɛʁɑ̃. pʁəne la liɲ katɔʁz, diʁɛksjɔ̃ sɛ̃t‿wɛn ʒyska la gaʁ də ljɔ̃. il i a yn kɔʁɛspɔ̃dɑ̃s: pʁəne lə ɛʁ ə ɛʁ a, diʁɛksjɔ̃ sɛʁʒi, ʒyska la defɑ̃s / 알로르, 누 솜 이시, 아 라 스타시옹 비블리오테크 프랑수아 미테랑. 프르네 라 리뉴 카토르즈, 디렉시옹 생투앙 쥐스카 라 가르 드 리옹. 일 이 아 윈 코레스퐁당스: 프르네 르 에르에 아, 디렉시옹 세르지, 쥐스카 라 데팡스]","자, 우리는 여기 프랑수아 미테랑 도서관 역에 있습니다. 14호선을 타고 생투앙 방향으로 리옹역까지 가세요. 환승이 있습니다: RER A를 타고 세르지 방향으로 라데팡스까지 가세요.",
10,8,Femme,"C'est parfait, merci bien.","[sɛ paʁfɛ, mɛʁsi bjɛ̃ / 세 파르페, 메르시 비앙]","완벽합니다, 감사합니다.",
11,8,Homme,Bon courage!,[bɔ̃ kuʁaʒ / 봉 쿠라주],힘내세요!,
