no,group,speaker,original,pron,trans,comment
0,9,Client,Bonjour monsieur.,[bɔ̃ʒuʁ məsjø / 봉주르 므씨외],"안녕하세요, 선생님.",
1,9,Employé,"Bonjour, je peux vous renseigner?","[bɔ̃ʒuʁ, ʒə pø vu ʁɑ̃sɛɲe / 봉주르, 즈 푀 부 랑세이녜]","안녕하세요, 무엇을 도와드릴까요?",
2,9,Client,Je voudrais acheter un billet d'avion Paris-Toulon s'il vous plaît.,[ʒə vudʁɛ aʃte œ̃ bijɛ davjɔ̃ paʁi tulɔ̃ sil vu plɛ / 즈 부드레 아슈테 엉 비예 다비옹 파리 툴롱 실 부 플레],파리-툴롱 비행기표를 사고 싶습니다.,
3,9,Employé,"Bien sûr. Un aller simple, ou un aller-retour?","[bjɛ̃ syʁ. œ̃ n‿ale sɛ̃pl, u œ̃ n‿ale ʁətuʁ / 비앙 쉬르. 엉 날레 심플, 우 엉 날레 흐투르]","물론입니다. 편도인가요, 왕복인가요?",
4,9,Client,Un aller-retour.,[œ̃ n‿ale ʁətuʁ / 엉 날레 흐투르],왕복입니다.,
5,9,Employé,Vous partez quel jour?,[vu paʁte kɛl ʒuʁ / 부 파르테 켈 주르],어느 날 출발하시나요?,
6,9,Client,Le mercredi 30 juin. Le matin si possible.,[lə mɛʁkʁədi tʁɑ̃t ʒɥɛ̃. lə matɛ̃ si pɔsibl / 르 메르크르디 트헝트 주앵. 르 마탱 시 포시블],6월 30일 수요일이요. 가능하면 오전에요.,
7,9,Employé,"Nous avons un vol à 8h30, et un autre à 10h45.","[nu z‿avɔ̃ œ̃ vɔl a ɥit œʁ tʁɑ̃t, e œ̃ n‿otʁ a di z‿œʁ kaʁɑ̃t sɛ̃k / 누 자봉 잉 볼 아 위트 외르 트헝트, 에 탕 노트르 아 디스 외르 카헝트생크]",8시 30분 비행기와 10시 45분 비행기가 있습니다.,
8,9,Client,Le vol de 8h30 s'il vous plaît.,[lə vɔl də ɥit œʁ tʁɑ̃t sil vu plɛ / 르 볼 드 위트 외르 트헝트 실 부 플레],8시 30분 비행기로 부탁합니다.,
9,9,Employé,Et pour le retour?,[e puʁ lə ʁətuʁ / 에 푸르 르 흐투르],돌아오는 편은요?,
10,9,Client,Le jeudi 15 juillet. Il y a des vols le matin?,[lə ʒødi kɛ̃z ʒɥijɛ. il i a de vɔl lə matɛ̃ / 르 즈디 캥즈 쥐예. 일 이 아 데 볼 르 마탱],7월 15일 목요일이요. 오전 비행기가 있나요?,
11,9,Employé,"Oui, mais ils sont complets. Nous avons un vol l'après-midi à 16h15, et un autre le soir à 21h50.","[wi, mɛ il sɔ̃ kɔ̃plɛ. nu z‿avɔ̃ œ̃ vɔl lapʁɛ midi a sɛz œʁ kɛ̃z, e œ̃ n‿otʁ lə swaʁ a vɛ̃t e œ̃ n‿œʁ sɛ̃kɑ̃t / 위, 메 일 송 콩플레. 누 자봉 잉 볼 라프레미디 아 세즈 외르 캥즈, 에 탕 노트르 르 수아르 아 방테앙 외르 생캉트]","네, 하지만 다 찼습니다. 오후 4시 15분 비행기와 밤 9시 50분 비행기가 있습니다.",
12,9,Client,Le vol de 16h15 s'il vous plaît.,[lə vɔl də sɛz œʁ kɛ̃z sil vu plɛ / 르 볼 드 세즈 외르 캥즈 실 부 플레],4시 15분 비행기로 부탁합니다.,
13,9,Employé,Vous avez des bagages?,[vu z‿ave de bagaʒ / 부 자베 데 바가주],수하물이 있으신가요?,
14,9,Client,"Non, juste mon sac à dos.","[nɔ̃, ʒyst mɔ̃ sak a do / 농, 쥐스트 몽 사카 도]","아니요, 배낭만 있습니다.",
15,9,Employé,En première classe ou en économique?,[ɑ̃ pʁəmjɛʁ klas u ɑ̃ n‿ekɔnɔmik / 앙 프르미에르 클라스 우 앙 에코노미크],"일등석인가요, 일반석인가요?",
16,9,Client,Classe économique. C'est combien?,[klas ekɔnɔmik. sɛ kɔ̃bjɛ̃ / 클라스 에코노미크. 세 콩비앙],일반석이요. 얼마인가요?,
17,9,Employé,"Alors, ça fait 123 euros.","[alɔʁ, sa fɛ sɑ̃ vɛ̃t tʁwa øʁo / 알로르, 사 페 상 방트트루아 외로]",그러면 123유로입니다.,
18,9,Client,"Tenez, voici ma carte.","[təne, vwasi ma kaʁt / 트네, 부아시 마 카르트]","여기요, 제 카드입니다.",
19,9,Employé,"Merci, voici vos billets. Je vous rappelle qu'il est interdit de fumer et de téléphoner pendant le vol.","[mɛʁsi, vwasi vo bijɛ. ʒə vu ʁapɛl kil ɛ t‿ɛ̃tɛʁdi də fyme e də telefɔne pɑ̃dɑ̃ lə vɔl / 메르시, 부아시 보 비예. 즈 부 하펠 킬 에 앵테르디 드 퓌메 에 드 텔레포네 팡당 르 볼]",감사합니다. 여기 표 드리겠습니다. 비행 중에는 흡연과 전화 사용이 금지되어 있음을 알려드립니다.,
20,9,Client,"C'est noté. Merci monsieur, au revoir.","[sɛ nɔte. mɛʁsi məsjø, o ʁəvwaʁ / 세 노테. 메르시 므씨외, 오 흐부아르]","알겠습니다. 감사합니다, 안녕히 계세요.",
