no,group,speaker,original,pron,trans,comment
0,14,Client,"Bonjour monsieur, une table pour deux s'il vous plaît.","[bɔ̃ʒuʁ məsjø, yn tabl puʁ dø sil vu plɛ / 봉주르 므씨외, 윈 타블 푸르 되 실 부 플레]","안녕하세요, 두 명 자리 부탁합니다.",
1,14,Serveur,"Bien sûr, par ici je vous en prie.","[bjɛ̃ syʁ, paʁ isi ʒə vu z‿ɑ̃ pʁi / 비앙 쉬르, 파르 이시 즈 부 장 프리]","물론입니다, 이쪽으로 오세요.",
2,14,Client,Pourrait-on avoir le menu?,[puʁɛ tɔ̃ avwaʁ lə məny / 푸헤 뚱 아부아르 르 므뉘],메뉴를 주시겠어요?,
3,14,Serveur,Le voici monsieur.,[lə vwasi məsjø / 르 부아시 므씨외],"여기 있습니다, 손님.",
4,14,Client,Merci bien.,[mɛʁsi bjɛ̃ / 메르시 비앙],감사합니다.,
5,14,Client,"Monsieur, s'il vous plaît?","[məsjø, sil vu plɛ / 므씨외, 실 부 플레]","저기요, 부탁합니다.",
6,14,Serveur,"Oui monsieur, vous avez fait votre choix?","[wi məsjø, vu z‿ave fɛ vɔtʁ ʃwa / 위 므씨외, 부 자베 페 보트르 슈와]","네 손님, 주문 정하셨나요?",
7,14,Client,"Oui, ma femme aimerait le menu entrée-plat avec une salade campagnarde et un steak-frites.","[wi, ma fam ɛmʁɛ lə məny ɑ̃tʁe pla avɛk yn salad kɑ̃paɲaʁd e œ̃ stɛk fʁit / 위, 마 팜 에므레 르 므뉘 앙트레 플라 아벡 윈 살라드 캉파냐르드 에 엉 스테크 프리트]","네, 제 아내는 샐러드와 스테이크-프리트가 포함된 코스를 원합니다.",
8,14,Client,"Pour moi, ce sera un menu plat-fromage avec du saumon aux brocolis et un camembert s'il vous plaît.","[puʁ mwa, sə səʁa œ̃ məny pla fʁɔmaʒ avɛk dy somɔ̃ o bʁɔkɔli e œ̃ kamɑ̃bɛʁ sil vu plɛ / 푸르 무아, 스 스라 엉 므뉘 플라 프로마주 아벡 뒤 소몽 오 브로콜리 에 엉 카망베르 실 부 플레]","저는 연어와 브로콜리, 카망베르 치즈 코스로 하겠습니다.",
9,14,Serveur,Vous voulez boire quelque chose?,[vu vule bwaʁ kɛlkə ʃoz / 부 불레 부아르 켈크 쇼즈],음료는 무엇으로 하시겠어요?,
10,14,Client,"Oui, une carafe d'eau et une bouteille de bordeaux.","[wi, yn kaʁaf do e yn butɛj də bɔʁdo / 위, 윈 카라프 도 에 윈 부테유 드 보르도]","네, 물 한 병과 보르도 와인 주세요.",
11,14,Serveur,"Très bien, un instant s'il vous plaît.","[tʁɛ bjɛ̃, œ̃ n‿ɛ̃stɑ̃ sil vu plɛ / 트레 비앙, 엉 냉스탕 실 부 플레]","알겠습니다, 잠시만요.",
12,14,Serveur,Est-ce que vous souhaitez un dessert?,[ɛs kə vu swɛte œ̃ desɛʁ / 에스 끄 부 수웨테 엉 데세르],디저트 드시겠어요?,
13,14,Client,"Oui, qu'avez-vous aujourd'hui?","[wi, kave vu oʒuʁdɥi / 위, 카베 부 오주르뒤]","네, 오늘 어떤 게 있나요?",
14,14,Serveur,"Nous avons de la tarte tatin, de la mousse au praliné, ou de la glace à la vanille.","[nu z‿avɔ̃ də la taʁt tatɛ̃, də la mus o pʁaline, u də la glas a la vanij / 누 자봉 드 라 타르트 타탱, 드 라 무스 오 프랄리네, 우 드 라 글라스 아 라 바닐]","타르트 타탱, 프랄린 무스, 바닐라 아이스크림이 있습니다.",
15,14,Client,Une tarte tatin pour moi.,[yn taʁt tatɛ̃ puʁ mwa / 윈 타르트 타탱 푸르 무아],저는 타르트 타탱으로 할게요.,
16,14,Client,"Et une glace à la vanille s'il vous plaît, ainsi que deux cafés et l'addition!","[e yn glas a la vanij sil vu plɛ, ɛ̃si kə dø kafe e ladisjɔ̃ / 에 윈 글라스 아 라 바닐 실 부 플레, 앙시 끄 되 카페 에 라디시옹]","그리고 바닐라 아이스크림 하나, 커피 두 잔, 계산서 주세요!",
17,14,Serveur,"Bien sûr monsieur, je vous apporte ça tout de suite.","[bjɛ̃ syʁ məsjø, ʒə vu z‿apɔʁt sa tu də sɥit / 비앙 쉬르 므씨외, 즈 부 아포르트 사 투 드 스위트]","네, 곧 가져다 드리겠습니다.",
