no,group,speaker,original,pron,trans,comment
0,11,Narration,"Le lundi matin, je me lève à 7h30.","[lə lœ̃di matɛ̃, ʒə mə lɛv a sɛt œʁ tʁɑ̃t / 르 랑디 마탱, 즈 므 레브 아 셋 외르 트헝트]","월요일 아침, 나는 7시 30분에 일어난다.",
1,11,Narration,"Je me lave, je m'habille, et je prends mon petit déjeuner: je mange des œufs avec du pain, et je bois un café.","[ʒə mə lav, ʒə mabij, e ʒə pʁɑ̃ mɔ̃ pəti deʒøne: ʒə mɑ̃ʒ de z‿ø avɛk dy pɛ̃, e ʒə bwa œ̃ kafe / 즈 므 라브, 즈 마비유, 에 즈 프랑 몽 쁘띠 데죄네: 즈 망쥬 데 즈외 아벡 뒤 팽, 에 즈 부아 앙 카페]","나는 씻고, 옷을 입고, 아침을 먹는다. 빵과 함께 달걀을 먹고, 커피를 마신다.",
2,11,Narration,Je prends le métro à 8h15. Je commence le travail à 9h.,[ʒə pʁɑ̃ lə metʁo a ɥit œʁ kɛ̃z. ʒə kɔmɑ̃s lə tʁavaj a nœv œʁ / 즈 프랑 르 메트로 아 위트 외르 캥즈. 즈 코망스 르 트라바이 아 뇌프 외르],나는 8시 15분에 지하철을 탄다. 9시에 일을 시작한다.,
3,11,Narration,"À midi, je déjeune au restaurant avec mes collègues.","[a midi, ʒə deʒøn o ʁɛstɔʁɑ̃ avɛk me kɔlɛg / 아 미디, 즈 데죄느 오 헤스토항 아벡 메 콜레그]",정오에는 동료들과 식당에서 점심을 먹는다.,
4,11,Narration,Je travaille ensuite de 13h à 17h.,[ʒə tʁavaj ɑ̃sɥit də tʁɛz œʁ a disɛt œʁ / 즈 트라바이 앙쒸트 드 트레즈 외르 아 디셋 외르],그 후 나는 13시부터 17시까지 일한다.,
5,11,Narration,Je rentre à la maison vers 18h.,[ʒə ʁɑ̃tʁ a la mɛzɔ̃ vɛʁ diz‿ɥit œʁ / 즈 항트르 아 라 메종 베르 디줏 외르],나는 18시쯤 집에 돌아온다.,
6,11,Narration,Je fais un footing pendant 30 minutes.,[ʒə fɛ œ̃ futiŋ pɑ̃dɑ̃ tʁɑ̃t minyt / 즈 페 앙 푸팅 팡당 트헝트 미뉫],나는 30분 동안 조깅을 한다.,
7,11,Narration,"Ensuite, je rentre, je prends une douche, et je dîne vers 19h30.","[ɑ̃sɥit, ʒə ʁɑ̃tʁ, ʒə pʁɑ̃ yn duʃ, e ʒə din vɛʁ diznœv œʁ tʁɑ̃t / 앙쒸트, 즈 항트르, 즈 프랑 윈 두슈, 에 즈 딘 베르 디뇌프 외르 트헝트]","그 다음 집에 와서 샤워를 하고, 19시 30분쯤 저녁을 먹는다.",
8,11,Narration,"Le soir, je regarde un film ou une série sur internet.","[lə swaʁ, ʒə ʁəgaʁd œ̃ film u yn seʁi syʁ ɛ̃tɛʁnɛt / 르 수아르, 즈 흐가흐드 앙 필름 우 윈 세리 쉬르 앵테르네트]",저녁에는 인터넷으로 영화나 드라마를 본다.,
9,11,Narration,"À 22h, je lis ou j'écoute de la musique.","[a vɛ̃t dø z‿œʁ, ʒə li u ʒekut də la myzik / 아 방되 외르, 즈 리 우 제쿠트 드 라 뮈지크]",22시에는 책을 읽거나 음악을 듣는다.,
10,11,Narration,"Enfin, je me couche vers 23h.","[ɑ̃fɛ̃, ʒə mə kuʃ vɛʁ vɛ̃t tʁwa z‿œʁ / 앙팽, 즈 므 쿠슈 베르 방트루아 외르]",마지막으로 23시쯤 잠자리에 든다.,
