no,group,speaker,original,pron,trans,comment
0,1,A,Bonjour Vincent.,봉주르 방썽.,안녕 뱅상.,
1,1,B,Bonjour Marc. Comment ça va?,봉주르 마흐크. 코멍 싸 바?,안녕 마르크. 잘 지내?,
2,1,A,"Ça va bien, merci. Et toi?","사 바 비앙, 메흐시. 에투아?","잘 지내, 고마워. 너는?",
3,1,B,"Pas mal, merci. Bonne journée!","파말, 메흐시. 본 주흐네!","나쁘지 않아, 고마워. 좋은 하루 보내!",
4,1,A,À la prochaine!,아라 프호셴!,다음에 보자!,
5,1,B,Salut!,살뤼!,안녕!,
6,1,B,Ah! Salut Sophie! Qui est-ce?,아! 살뤼 소피! 키에스?,아! 안녕 소피! 이 사람 누구야?,
7,1,A,C'est Eric.,세 떼릭.,에릭이야.,
8,1,C,Enchanté! Tu t'appelles comment?,앙샹테! 튀타펠 코멍?,반가워! 너 이름 뭐야?,
9,1,B,Je m'appelle Claire. Enchantée.,즈마펠 클레흐. 앙샹테.,나는 클레르야. 반가워.,
10,1,A,À plus tard.,아플뤼 따흐.,나중에 봐.,
11,1,A,Bonsoir madame l'anglais.,봉수아흐 마담 렁글레.,"안녕하세요 (저녁 인사), 영어 선생님.",
12,1,B,Bonsoir monsieur le français. Comment allez-vous?,봉수아흐 므씨윻르 프헝세. 코멍 딸레부?,"안녕하세요 (저녁 인사), 프랑스어 선생님. 어떻게 지내세요?",
13,1,A,"Très bien, merci. Et vous?","트헤비앙, 메흐시. 에부?","아주 잘 지냅니다, 감사합니다. 당신은요?",
14,1,B,Ça va bien. Au revoir monsieur.,사바비앙. 오흐부아흐 므쓔.,잘 지냅니다. 안녕히 가세요.,
15,1,A,À bientôt madame. Bonne soirée.,아비앙토 마담. 본수아헤.,곧 또 뵙겠습니다. 좋은 저녁 보내세요.,
16,1,A,"Allo, c'est Thomas. Charlotte est là?","알로, 세또마. 샤를로떼라?","여보세요, 토마입니다. 샤를로트 있나요?",
17,1,B,"Bonsoir Thomas. Je suis désolé, elle est au cinéma.","봉수아흐 또마. 쥬스위데졸레, 엘에또 시네마.",안녕하세요 토마. 미안하지만 그녀는 영화관에 있어요.,
18,1,A,"Excusez-moi, vous pouvez répéter s'il vous plaît?","엑스큐제무아, 부푸베 레페테 실부 플레?",죄송하지만 다시 말씀해 주시겠어요?,
19,1,B,"Charlotte est au cinéma, avec Jean et Alex.","샤를로떼또 시네마, 아벡 졍에 알렉스.",샤를로트는 장과 알렉스와 함께 영화관에 있어요.,
20,1,A,"Ah oui, je comprends. Merci. Au revoir.","아 위, 즈콩프헝. 메흐시. 오흐부아흐.","아 네, 이해했어요. 감사합니다. 안녕히 계세요.",
