no,group,speaker,original,pron,trans,comment
1,2,Sylvie,Bonjour. Vous vous appelez comment?,[bɔ̃ʒuʁ. vu vu z‿aple kɔmɑ̃ / 봉주르. 부 부자펠레 코망],안녕하세요. 당신 이름이 어떻게 되나요?,
2,2,Sophie,Salut. Je m'appelle Sophie et il s'appelle Eric.,[saly. ʒə mapɛl sɔfi e il sapɛl eʁik / 살뤼. 즈 마펠 소피 에 일 사펠 에릭],"안녕. 나는 소피라고 해, 그리고 그는 에릭이야.",
3,2,Sylvie,"Vous êtes français, n'est-ce pas?","[vu z‿ɛt fʁɑ̃sɛ, nɛs pa / 부 제트 프랑세, 네스 파]","당신은 프랑스인이죠, 그렇지요?",
4,2,Sophie,"Oui, je suis française.","[wi, ʒə sɥi fʁɑ̃sɛz / 위, 즈 스위 프랑세즈]","네, 저는 프랑스인이에요.",
5,2,Eric,"Moi aussi, je suis français.","[mwa osi, ʒə sɥi fʁɑ̃sɛ / 무아 오시, 즈 스위 프랑세]",저도 프랑스인이에요.,
6,2,Sylvie,Vous parlez anglais?,[vu paʁle ɑ̃glɛ / 부 파를레 앙글레],당신은 영어를 하세요?,
7,2,Sophie,"Oui, je parle très bien anglais. Et toi?","[wi, ʒə paʁl tʁɛ bjɛ̃ ɑ̃glɛ. e twa / 위, 즈 파를 트레 비앙 앙글레. 에 투아]","네, 저는 영어를 아주 잘해요. 너는?",
8,2,Eric,"Pardon, je ne parle pas anglais mais je parle un peu coréen.","[paʁdɔ̃, ʒə nə paʁl pa ɑ̃glɛ mɛ ʒə paʁl œ̃ pø kɔʁeɛ̃ / 파르동, 즈 느 파를 파 앙글레 메 즈 파를 엉 프 코레앙]","미안하지만, 저는 영어를 못해요. 하지만 한국어는 조금 해요.",
9,2,Sylvie,Vous êtes étudiants?,[vu z‿ɛt z‿etydjɑ̃ / 부 제트 에튀디앙],당신들은 학생인가요?,
10,2,Sophie,"Oui, je suis étudiante à Paris.","[wi, ʒə sɥi z‿etydjɑ̃t a paʁi / 위, 즈 스위 제튀디앙트 아 파리]","네, 저는 파리에 있는 학생이에요.",
11,2,Eric,"Non, je ne suis pas étudiant. Je suis professeur.","[nɔ̃, ʒə nə sɥi pa etydjɑ̃. ʒə sɥi pʁɔfɛsœʁ / 농, 즈 느 스위 파 에튀디앙. 즈 스위 프로페쇠르]","아니요, 저는 학생이 아니에요. 저는 교수예요.",
12,2,Sylvie,Vous habitez en France?,[vu z‿abite ɑ̃ fʁɑ̃s / 부 자비테 앙 프랑스],당신은 프랑스에 사나요?,
13,2,Sophie,"Oui, j'habite en France à Paris.","[wi, ʒabit ɑ̃ fʁɑ̃s a paʁi / 위, 자비트 앙 프랑스 아 파리]","네, 저는 프랑스 파리에 살아요.",
14,2,Eric,"Non, je n'habite pas en France. J'habite à Tokyo au Japon.","[nɔ̃, ʒə nabit pa ɑ̃ fʁɑ̃s. ʒabit a tɔkjo o ʒapɔ̃ / 농, 즈 나비트 파 앙 프랑스. 자비트 아 도쿄 오 자퐁]","아니요, 저는 프랑스에 살지 않아요. 저는 일본 도쿄에 살아요.",
@
