no,group,speaker,original,pron,trans,comment
1,A,teacher,Écoutez et répétez les phrases.,[ekute e ʁepete le fʁaz / 에쿠테 에 레페떼레 프하즈],문장들을 듣고 따라 말하세요.,
2,A,student,Je voudrais poser une question.,[ʒə vudʁɛ poze yn kɛstjɔ̃ / 쥬부드헤 뽀제윈 께스띠용],질문 하나 하고 싶습니다.,
3,A,student,Qu’est-ce que ça veut dire ? Comment on dit « ooo » en français ?,[kɛs kə sa vø diʁ? kɔmɑ̃ ɔ̃ di « ooo » ɑ̃ fʁɑ̃sɛ / 케스크 싸브으 디흐? 꼬멍 옹디 ‘ooo’ 앙 프헝세],이게 무슨 뜻인가요? ‘ooo’를 프랑스어로 어떻게 말하나요?,
4,A,student,Qu’est-ce que c’est ?,[kɛs kə sɛ / 케스크쎄],이게 무엇인가요?,
5,A,student,Ça se prononce comment ? Comment ça s’écrit ?,[sa sə pʁɔnɔ̃s kɔmɑ̃? kɔmɑ̃ sa sekʁi / 싸스 프호농스코멍? 꼬멍 싸세크힛],이건 어떻게 발음하나요? 어떻게 쓰나요?,
6,A,student,Je ne comprends pas.,[ʒə nə kɔ̃pʁɑ̃ pa / 쥬느 콩프헝 빠],이해하지 못하겠습니다.,
7,A,student,Je n’ai pas bien compris.,[ʒə nɛ pa bjɛ̃ kɔ̃pʁi / 쥬네빠비앙 콩프휘],잘 이해하지 못했습니다.,
8,A,student,"Vous pouvez expliquer encore une fois, s’il vous plaît ?","[vu puve ɛksplike ɑ̃kɔʁ yn fwa, sil vu plɛ / 부푸베 엑스쁘리케 앙코ㅎ윈프와, 씰부 쁠래]",한 번 더 설명해 주시겠어요?,
9,A,student,Je ne comprends pas ce qu’il faut faire.,[ʒə nə kɔ̃pʁɑ̃ pa sə kil fo fɛʁ / 쥬느 콩프헝 빠스킬 포페흐],무엇을 해야 하는지 모르겠습니다.,
10,A,student,Est-ce qu’il y a des devoirs ?,[ɛs kil i a de dəvwaʁ / 에스킬 이아데 드부아흐],숙제가 있나요?,
11,A,student,"Je suis désolé, j’ai oublié mes devoirs à la maison.","[ʒə sɥi dezɔle, ʒe ublije me dəvwaʁ a la mɛzɔ̃ / 쥬쓰이 데졸레, 제우블리에 메드부아ㅎ 아라메종]","죄송합니다, 숙제를 집에 두고 왔습니다.",
12,A,student,Est-ce que c’est possible d’apporter mon devoir demain ?,[ɛs kə sɛ pɔsibl dapɔʁte mɔ̃ dəvwaʁ dəmɛ̃ / 에스끄쎄 뽀쓰브르 다포ㅎ떼몽 드부아흐 드멍],내일 숙제를 가져와도 될까요?,
13,A,student,Est-ce que je peux aller aux toilettes ?,[ɛs kə ʒə pø ale o twalɛt / 에스끄쥬 쁘알레오 뚜알레트],화장실에 가도 될까요?,
