"no","group","speaker","original","pron","trans","comment"
"1","6.2","A","Un métro régional","엉 메트호 헤지오날","지역 지하철","titre=제목"
"2","6.2","A","L’ascension fulgurante du métro fait naître de nouvelles ambitions, notamment celle qu’il puisse un jour circuler hors de Paris et ainsi desservir les banlieues.","라쌍씨옹 퓔규헝뜨 뒤 메트호 페 네뜨흐 드 누벨 잠비씨옹 노타망 쎌 끼일 뿌이스 엉 주흐 씨흐뀔레 오흐 드 빠히 에 앙씨 데쎄흐비흐 레 방리외","지하철의 급속한 발전은 새로운 야망을 낳았는데, 언젠가 파리 외곽까지 운행하여 교외 지역을 연결하려는 것이었다.","ascension fulgurante=급속한 발전 / desservir=연결하다"
"3","6.2","A","L’idée se concrétise finalement en 1929 par un décret qui déclare d’utilité publique 15 prolongements de lignes hors de Paris.","리데 스 꽁크헤티즈 피날망 앙 밀뇌쌍 방뉴프 파흐 엉 데크헤 끼 데클라흐 뒤틸리떼 뿌블리끄 캥즈 프로롱주망 드 린뉴 오흐 드 빠히","이 계획은 1929년 법령을 통해 구체화되었으며, 파리 외곽으로 15개 노선 연장이 공익 사업으로 선언되었다.","se concrétiser=구체화되다 / décret=법령"
"4","6.2","A","En 1934, la ligne de métro 9 est la première à sortir de Paris en étant prolongée à Boulogne-Billancourt avec la station Pont de Sèvres, elle sera suivie par la ligne 12 qui atteint la Mairie d’Issy-les-Moulineaux et de la ligne 1 qui avance jusqu’au Château de Vincennes.","앙 밀뇌쌍 트헝뜨꺄트르 라 린뉴 드 메트호 뇌프 에 라 프흐미에흐 아 소흐티흐 드 빠히 앙 에땅 프로롱제 아 불로뉴 비양꾸흐 아벡 라 스타씨옹 퐁 드 세브르 엘 쓰하 쉬비 파흐 라 린뉴 두즈 끼 아떵 라 메히 디씨 레 물리노 에 드 라 린뉴 엉 끼 아방스 쥐스코 샤또 드 방쎈느","1934년 지하철 9호선이 불로뉴-비양쿠르까지 연장되며 파리를 벗어난 최초의 노선이 되었고, 이후 12호선과 1호선도 각각 확장되었다.","prolonger=연장하다 / atteindre=도달하다"
"5","6.2","A","En 1935, c’est la ligne 11 qui est ouverte au public entre Porte des Lilas et Châtelet et sera plus tard la première ligne du monde à être équipée d’un métro sur pneumatique à la place des traditionnelles roues en acier.","앙 밀뇌쌍 트헝뜨쌩크 쎄 라 린뉴 옹즈 끼 에 우베흐트 오 뿌블릭 앙트흐 포흐뜨 데 릴라 에 샤뜰레 에 쓰하 플뤼 타흐 라 프흐미에흐 린뉴 뒤 몽드 아 에트흐 에키페 덩 메트호 쉬흐 프뇌마띠끄 아 라 플라스 데 후 트하디씨오넬 앙 아씨에","1935년에는 11호선이 개통되었고 이후 철제 바퀴 대신 고무 타이어를 사용하는 세계 최초의 노선이 되었다.","pneumatique=고무 타이어 방식 / équipé de=장착된"
"6","6.2","A","Puis, une ligne 14, loin de celle que nous connaissons aujourd’hui, est mise en service entre la station Porte de Vanves et la station Bienvenüe, nommée ainsi en hommage au créateur du métro.","퓌 윈 린뉴 꺄토흐즈 루앵 드 쎌 끄 누 꼬네쏭 오주흐뒤 에 미즈 앙 세흐비스 앙트흐 라 스타씨옹 포흐뜨 드 방브 에 라 스타씨옹 비앙브뉘 노메 앙씨 앙 오마쥬 오 크헤아퇴흐 뒤 메트호","그 후 현재의 14호선과는 다른 노선이 반브 문과 비앙브뉘 역 사이에 개통되었으며, 이는 지하철 창시자를 기리기 위해 이름 붙여졌다.","mise en service=개통 / en hommage à=~을 기리며"
"7","6.2","A","L’année 1937 sera quant à elle une année charnière dans l’histoire du métro.","라네 밀뇌쌍 트헝뜨셋 쓰하 꽁따 엘 윈 아네 샤흐니에흐 당 리스트와흐 뒤 메트호","1937년은 지하철 역사에서 중요한 전환점이 되는 해였다.","année charnière=전환점"
"8","6.2","A","Quatre lignes supplémentaires seront prolongées en banlieue, et un grand remaniement aura lieu : la ligne 8 abandonnant sa partie ouest pour un nouveau terminus à Balard.","꺄트흐 린뉴 쉬플레망떼흐 쓰홍 프로롱제 앙 방리외 에 엉 그헝 흐마니망 오하 리외 라 린뉴 위트 아방도낭 사 빠흐티 우에스트 푸흐 엉 누보 떼흐미뉘스 아 발라흐","추가로 네 개 노선이 교외까지 연장되고 대규모 개편이 이루어지는데, 8호선은 서쪽 구간을 포기하고 발라르를 새로운 종점으로 삼는다.","supplémentaire=추가의 / remaniement=개편 / terminus=종점"
"9","6.2","A","La ligne 10, victime d’une faible fréquentation, héritera de cette partie abandonnée pour constituer un véritable axe est-ouest et le tronçon jusqu’aux Invalides délaissé par la ligne 10 sera quant à lui repris par la ligne 14.","라 린뉴 디스 빅팀 듄 페블 프헤꽁따씨옹 에히테라 드 쎄뜨 빠흐티 아방도네 푸흐 꽁스티튀에 엉 베히따블 악스 에스트 우에스트 에 르 트홍쏭 쥐스코 앙발리드 델레쎄 파흐 라 린뉴 디스 쓰하 꽁따 뤼 흐프히 파흐 라 린뉴 꺄토흐즈","10호선은 이용객 감소의 영향을 받아 이 구간을 이어받아 동서 축을 형성하고, 앵발리드까지의 구간은 14호선이 인수하게 된다.","fréquentation=이용률 / hériter de=이어받다 / tronçon=구간"
"10","6.2","A","La ligne 10 se prolongera jusqu’à gare d’Austerlitz et en 1942, la ligne 8 est prolongée jusqu’à Charenton Ecole, tout comme la ligne 5 qui atteindra église de Pantin.","라 린뉴 디스 스 프로롱주라 쥐스카 가흐 도스떼흘리츠 에 앙 밀뇌쌍 꺄헝뜨두 라 린뉴 위트 에 프로롱제 쥐스카 샤헝통 에꼴 뚜 꼼 라 린뉴 쌩 끼 아떵드라 에글리즈 드 빵땅","10호선은 오스테를리츠 역까지 연장되고, 1942년에는 8호선이 샤랑통-에콜까지, 5호선은 팡탱 교회까지 연장된다.","se prolonger=연장되다 / atteindre=도달하다"
