no,group,speaker,original,pron,trans,comment
1,1,,Enchanté,앙숑떼,반가워요 (남성이 말할 때),
2,1,,Enchantée,앙숑떼,반가워요 (여성이 말할 때),
3,1,,"Bonjour madame, enchantée !",봉주흐 마담 앙숑떼,"안녕하세요, 부인. 반가워요!",
4,1,,"Enchantée, monsieur !",앙숑떼 무쓔,"반가워요, 선생님!",
5,1,,Je suis enchanté.,즈 스위 앙숑떼,저는 반가워요 (남성),
6,1,,Je suis enchantée.,즈 스위 앙숑떼,저는 반가워요 (여성),
7,1,,Nous sommes enchantés.,누 솜 앙숑떼,우리는 반가워요 (남성 또는 혼성),
8,1,,Nous sommes enchantées.,누 솜 앙숑떼,우리는 반가워요 (여성들),
9,1,,Je suis coréen.,즈 스위 꼬헹,저는 한국 남자예요.,
10,1,,Je suis coréenne.,즈 스위 꼬헨느,저는 한국 여자예요.,
11,1,,"Léo, il est français.",레오 일레 프헝세,레오는 프랑스인이에요.,
12,1,,"Marion, elle est française.",마히옹 엘레 프헝세즈,마리옹은 프랑스 여자예요.,
13,1,,Il est parisien.,일레 파히지엥,그는 파리 남자예요.,
14,1,,Elle est parisienne.,엘레 파히지엔느,그녀는 파리 여자예요.,
15,1,,Il est de Paris.,일레 드 파히,그는 파리 출신이에요.,
16,1,,Elle est de Paris.,엘레 드 파히,그녀는 파리 출신이에요.,
17,1,,Il est de Lyon.,일레 드 리옹,그는 리옹 출신이에요.,
18,1,,Il est lyonnais.,일레 리오네,그는 리옹 남자예요.,
19,1,,Elle est de Lyon.,엘레 드 리옹,그녀는 리옹 출신이에요.,
20,1,,Elle est lyonnaise.,엘레 리오네즈,그녀는 리옹 여자예요.,
21,1,,C’est Luc.,쎄 뤼크,이 사람은 뤼크예요.,
22,1,,Il est magicien.,일레 마지시앵,그는 마술사예요.,
23,1,,Il est petit.,일레 뿌띠,그는 키가 작아요.,
24,1,,Il est charmant.,일레 샤흐몽,그는 매력적이에요.,
25,1,,C’est Léa.,쎄 레아,이 사람은 레아예요.,
26,1,,Elle est magicienne.,엘레 마지시엔느,그녀는 마술사예요.,
27,1,,Elle est petite.,엘레 뿌띠뜨,그녀는 키가 작아요.,
28,1,,Elle est charmante.,엘레 샤흐몽뜨,그녀는 매력적이에요.,
29,1,,Ce sont Luc et Léa.,쓰 송 뤼케 레아,이들은 뤼크와 레아예요.,
30,1,,Ils sont magiciens.,일 송 마지시엉,그들은 마술사예요.,
31,1,,Ils sont charmants.,일 송 샤흐몽,그들은 매력적이에요.,
32,1,,Ils sont célèbres.,일 송 쎌레브흐,그들은 유명해요.,
33,1,,Ce sont Sylvie et Marion.,쓰 송 실비 에 마히옹,이들은 실비와 마리옹이에요.,
34,1,,Marion est aussi actrice.,마히옹 에 또씨 악뜨리쓰,마리옹도 배우예요.,
35,1,,Ce sont Daniel et Céline.,쓰 송 다니엘 에 쎄린느,이들은 다니엘과 셀린이에요.,
36,1,,Daniel est chanteur.,다니엘 레 샹퇴흐,다니엘은 가수예요.,
37,1,,Céline est aussi chanteuse.,쎄린느 에 또씨 샹퇴즈,셀린도 가수예요.,
38,1,,"Daniel et Céline, ils sont très célèbres.","다니엘 에 쎄린느, 일 송 트헤 쎌레브흐",다니엘과 셀린은 아주 유명해요.,
39,1,,"Sylvie et Marion, elles sont très célèbres.","실비 에 마히옹, 엘 송 트헤 쎌레브흐",실비와 마리옹은 아주 유명해요.,
