no,group,speaker,original,pron,trans,comment
1,1,,"Ouvre la porte, s’il te plaît.","우브르 라 포르트, 씰 떠 쁠레.",문 좀 열어 줘.,
2,1,,"L’addition, s’il vous plaît.","라디시옹, 씰 부 쁠레.",계산서 주세요.,
3,1,,Ce bureau.,르 뷔호.,이 책상이에요. / 이 사무실이에요.,
4,1,,Cet ordinateur.,쎄 또르디나퇴르.,이 컴퓨터예요.,
5,1,,Cette table.,쎗트 타블르.,이 테이블이에요.,
6,1,,Ces bureaux.,쎄 뷔호.,이 책상들이에요. / 이 사무실들이에요.,
7,1,,Ces ordinateurs.,쎄 조르디나퇴르.,이 컴퓨터들이에요.,
8,1,,Ces tables.,쎄 타블르.,이 테이블들이에요.,
9,1,,Tu préfères quoi ? Ce pull ou cette veste ?,튀 프레페르 콰? 스 풀 우 쎗트 베스트?,"뭐가 더 좋아? 이 스웨터야, 아니면 이 재킷이야?",
10,1,,J’hésite entre ces deux manteaux.,제지트 앙트르 쎄 되 몽또.,이 두 코트 사이에서 고민돼.,
11,1,,Regarde cet ordinateur portable ! Il est super !,르가르드 쎄 또르디나퇴르 포르타블! 일 레 쉬페르!,이 노트북 좀 봐! 정말 괜찮아!,
12,1,,Tu préfères quoi ? Ce pantalon-ci ou cette jupe-là ?,튀 프레페르 콰? 스 팡탈롱-시 우 쎗트 쥬프-라?,"뭐가 더 좋아? 이 바지야, 아니면 저 치마야?",
13,1,,On déjeune dans ce restaurant-ci ou dans cette brasserie-là ?,옹 데죈 당 스 레스또랑-시 우 당 쎗트 브라쎄리-라?,"우리 이 식당에서 점심 먹을까, 아니면 저 브라세리에서 먹을까?",
14,1,,Vous êtes libre ce soir ?,부 젯 리브르 스 수아르?,오늘 저녁에 시간 있으세요?,
15,1,,J’ai un rendez-vous cet après-midi.,제 앙 랑데부 쎄 따프레미디.,오늘 오후에 약속이 있어요.,
16,1,,"Cette semaine, je travaille tous les jours.","쎗트 스멘, 즈 트라바이 투 레 주르.",이번 주에는 저는 매일 일해요.,
17,1,,Tu préfères quoi ? Ce pull ou cette veste ?,튀 프레페르 콰? 스 풀 우 쎗트 베스트?,"뭐가 더 좋아? 이 스웨터야, 아니면 이 재킷이야?",
18,1,,J’hésite entre ces deux manteaux.,제지트 앙트르 쎄 되 몽또.,이 두 코트 사이에서 고민돼.,
19,1,,Regarde cet ordinateur portable ! Il est super !,르가르드 쎄 또르디나퇴르 포르타블! 일 레 쉬페르!,이 노트북 좀 봐! 정말 괜찮아!,
20,1,,Vous êtes libre ce soir ?,부 젯 리브르 스 수아르?,오늘 저녁에 시간 있으세요?,
21,1,,Je veux un café.,즈 브 떵 카페.,커피 한 잔 마시고 싶어요.,
