no,group,speaker,original,pron,trans,comment
1,1,,"Félicitations, c’est une fille.","펠리시타시옹, 쎄 뉘느 피유","축하합니다, 여자아이에요.",
2,1,,"Félicitations, c’est un garçon.","펠리시타시옹, 쎄 앙 가흐송","축하합니다, 남자아이에요.",
3,1,,"Docteur, c’est un garçon ou une fille ?","독퇴흐, 쎄 앙 가흐송 우 윤 피유?","의사 선생님, 남자아이인가요 아니면 여자아이인가요?",
4,1,,Une école.,윈 네꼴,학교 하나,
5,1,,L’école de Nicolas.,레꼴 드 니꼴라,니콜라의 학교,
6,1,,C’est l’école de Nicolas.,쎄 레꼴 드 니꼴라,그건 니콜라의 학교예요.,
7,1,,Le soleil.,르 쏠레이,태양,
8,1,,La lune.,라 뤼느,달,
9,1,,Le musée Picasso-Paris.,르 뮈제 피카소 빠히,피카소 미술관(파리),
10,1,,La France.,라 프헝스,프랑스,
11,1,,C’est la vie.,쎄 라 비,그게 인생이야.,
12,1,,Le chocolat est bon pour la santé.,르 쇼꼴라 에 봉 푸흐 라 상떼,초콜릿은 건강에 좋아요.,
13,1,,Il est de Paris.,일 레 드 빠히,그는 파리 출신이에요.,
14,1,,Elle est de Lyon.,엘 레 드 리옹,그녀는 리옹 출신이에요.,
15,1,,L’appartement de Zinedine.,라빠흐뜨망 드 지느딘,지네딘의 아파트,
16,1,,Voici un coq.,부와시 앙 꼬끄,여기 수탉이 있어요.,
17,1,,Voilà une poule.,부왈라 윤 풀,저기 암탉이 있어요.,
18,1,,Voici des citrons et voilà des oranges.,부와시 데 씨뜨홍 에 부왈라 데 오홍쥬,여기 레몬들이 있고 저기 오렌지들이 있어요.,
19,1,,Voilà la lune !,부왈라 라 뤼느!,저기 달이에요!,
20,1,,Voilà la gare de Lyon.,부왈라 라 가흐 드 리옹,저기 리옹 역이에요.,
21,1,,C’est un coq ?,쎄 앙 꼬끄?,그거 수탉이에요?,
22,1,,"Non, c’est une poule.","농, 쎄 튠 풀","아니요, 암탉이에요.",
23,1,,Voici une petite école.,부와시 윈 쁘띠뜨 에꼴,여기 작은 학교예요.,
24,1,,Voilà une grande gare.,부왈라 윤 그헝드 가흐,저기 큰 기차역이에요.,
25,1,,C’est la gare de Lyon.,쎄 라 가흐 드 리옹,그건 리옹 역이에요.,
26,1,,C’est quoi ?,쎄 꾸아?,그게 뭐예요?,
27,1,,Une gare ?,윤 가흐?,기차역인가요?,
28,1,,"Non, c’est un musée, le musée d’Orsay.","농, 쎄 앙 뮈제, 르 뮈제 도흐쎄","아니요, 박물관이에요. 오르세 미술관이요.",
29,1,,"La vie, c’est quoi ?","라 비, 쎄 꾸아?",삶이란 무엇인가요?,
30,1,,"La vie, c’est un long voyage.","라 비, 쎄 땅 롱 보야쥬",삶은 긴 여행이에요.,
31,1,,C’est qui ?,쎄 끼?,그는 누구예요?,
32,1,,C’est la fille de Sylvie.,쎄 라 피유 드 실비,그녀는 실비의 딸이에요.,
33,1,,Ce sont les filles de Sylvie.,스 송 레 피유 드 실비,그들은 실비의 딸들이에요.,
34,1,,"Euh... la vie, c’est un long voyage.","어... 라 비, 쎄 땅 롱 보야쥬",어... 인생은 긴 여행이에요.,
35,1,,Bon appétit.,봉 나페띠,맛있게 드세요.,
36,1,,Bon courage !,봉 꾸하쥬!,힘내요!,
37,1,,Bonne chance !,본느 샹스!,행운을 빌어요!,
38,1,,Bonne année !,본느 아네!,새해 복 많이 받으세요!,
39,1,,Bonnes vacances !,본느 바꽁스!,즐거운 휴가 보내세요!,
40,1,,Bonne journée !,본느 주흐네!,좋은 하루 되세요.,
41,1,,Bonne soirée !,본느 쏘흐헤!,좋은 저녁 보내세요.,
