no,group,speaker,original,pron,trans,comment
1,1,,Il a un frère et une sœur.,일 아 앙 프레흐 에 으느 쎄흐,그는 남동생과 여동생이 있다.,
2,1,,Il a deux frères et quatre sœurs.,일 아 되 프레흐 에 꺄뜨흐 쎄흐,"그는 형제가 둘, 자매가 넷 있다.",
3,1,,Tu as un passeport ?,튀 아 앙 파스뽀흐 ?,너 여권 있어?,
4,1,,Vous avez un animal domestique ?,부 자베 앙 아니말 도메스띠크 ?,당신은 반려동물이 있나요?,
5,1,,J’ai une grande famille.,제 윈 그흐안드 파미유,나는 큰 가족이 있다.,
6,1,,Nous avons un projet.,누 자봉 앙 프호제,우리는 프로젝트가 있다.,
7,1,,Vous avez une idée ?,부 자베 윈 이데 ?,아이디어가 있나요?,
8,1,,Est-ce que vous avez une idée ?,에스끄 부 자베 윈 이데 ?,아이디어가 있으신가요?,
9,1,,Avez-vous une idée ?,아베-부 윈 이데 ?,아이디어가 있으신가요?,
10,1,,Tu as un stylo ?,튀 아 앙 스틸로 ?,너 펜 있어?,
11,1,,"Oui, voilà !","위, 봐라 !","응, 여기 있어!",
12,1,,Il est grand.,일 레 그홍,그는 키가 크다.,
13,1,,Elle est célèbre.,엘 레 쎌레브흐,그녀는 유명하다.,
14,1,,Ils sont petits.,일 송 쁘띠,그들은 작다.,
15,1,,Elles sont adorables.,엘 송 아도하블,그녀들은 사랑스럽다.,
16,1,,Elle a deux enfants adorables.,엘 아 되 앙팡 아도하블,그녀는 사랑스러운 아이 둘이 있다.,
17,1,,"La maison de Claude, elle est belle.","라 메종 드 끌로드, 엘 레 벨","클로드의 집, 예쁘다.",
18,1,,"Les enfants de Sylvie, ils sont adorables.","레 앙팡 드 쉴비, 일 송 아도하블","실비의 아이들, 사랑스럽다.",
19,1,,Claude a une belle maison.,끌로드 아 윈 벨 메종,클로드는 예쁜 집이 있다.,
20,1,,Sylvie a deux enfants adorables.,실비 아 되 앙팡 아도하블,실비는 사랑스러운 아이 둘이 있다.,
21,1,,J’ai une voiture électrique.,제 윈 부아튀흐 엘렉뜨리크,나는 전기차를 가지고 있다.,
22,1,,Il a un appartement moderne.,일 아 앙 아파트르몽 모데흐느,그는 현대적인 아파트가 있다.,
23,1,,Elle a des chaussures confortables.,엘 아 데 쇼쓔흐 콩포흐타블,그녀는 편한 신발이 있다.,
24,1,,Un grand appartement.,앙 그홍 아파트르몽,큰 아파트 하나.,형용사 어순 주의
25,1,,Une grande maison.,윈 그홍드 메종,큰 집 하나.,
26,1,,Deux grands appartements.,되 그홍 자파트르몽,큰 아파트 두 채.,복수형 어미 s 발음 생략
27,1,,Deux grandes maisons.,되 그홍드 메종,큰 집 두 채.,
28,1,,Un grand frère.,앙 그홍 프레흐,형/오빠 한 명.,
29,1,,Une petite sœur.,윈 프띠뜨 쎄흐,여동생 한 명.,t liaison 주의
30,1,,Trois petites sœurs.,트루아 프띠뜨 쎄흐,여동생 셋.,
31,1,,Un gros chien.,앙 그로 시앙,큰 수컷 개 한 마리.,
32,1,,Une grosse chienne.,윈 그로스 시엔느,큰 암컷 개 한 마리.,
33,1,,Deux grosses chiennes.,되 그로스 시엔느,큰 암컷 개 두 마리.,
34,1,,Un bon projet.,앙 봉 프호제,좋은 프로젝트 하나.,
35,1,,Une bonne idée.,윈 본 느 이데,좋은 아이디어 하나.,
36,1,,Trois bonnes idées.,트루아 본 느 이데,좋은 아이디어 셋.,
37,1,,Un bon croissant.,앙 봉 크흐와송,맛있는 크루아상 하나.,
38,1,,Une bonne baguette.,윈 본 느 바겟뜨,맛있는 바게트 하나.,철자 수정
39,1,,Quatre bons croissants.,꺄뜨흐 봉 크흐와송,크루아상 네 개.,
40,1,,Quatre bonnes baguettes.,꺄뜨흐 본 느 바겟뜨,바게트 네 개.,
41,1,,Un beau chapeau.,앙 보 샤포,멋진 모자 하나.,
42,1,,Une belle robe.,윈 벨 호브,예쁜 원피스 하나.,
43,1,,Une voiture électrique.,윈 부아튀흐 엘렉뜨리크,전기차 하나.,중복 문장 정리
44,1,,Un animal domestique.,앙 아니말 도메스띠크,반려동물 하나.,
45,1,,Un taxi jaune.,앙 탁시 존,노란 택시 하나.,
46,1,,Une table ronde.,윈 타블 홍드,둥근 탁자 하나.,
47,1,,Un restaurant chinois.,앙 헤스또랑 시누아,중국 음식점 하나.,
48,1,,Des amis francophones.,데 자미 프홍쏘폰,프랑스어 사용자 친구들.,
49,1,,Des églises catholiques.,데 제글리즈 카톨리크,가톨릭 교회들.,철자 수정
50,1,,Vous avez une voiture ?,부 자베 윈 부아튀흐 ?,차 있으세요?,
51,1,,"Oui, j’ai une petite voiture électrique.","위, 제 윈 프띠뜨 부아튀흐 엘렉뜨리크","네, 작은 전기차가 있어요.",
52,1,,Vous avez un animal domestique ?,부 자베 앙 아니말 도메스띠크 ?,반려동물이 있으세요?,
53,1,,"Oui, nous avons deux gros chiens.","위, 누 자봉 되 그로 시앙","네, 큰 수컷 개 두 마리 있어요.",
54,1,,Avez-vous un bon projet ?,아베-부 앙 봉 프호제 ?,좋은 프로젝트가 있습니까?,
55,1,,Nous avons une bonne idée !,누 자봉 윈 본 느 이데 !,좋은 아이디어가 있어요!,
56,1,,Il a un beau chapeau.,일 아 앙 보 샤포,그는 멋진 모자를 가지고 있다.,
57,1,,Elle a une belle robe.,엘 아 윈 벨 호브,그녀는 예쁜 원피스를 가지고 있다.,
58,1,,Il a un grand frère et quatre petites sœurs.,일 아 앙 그홍 프레흐 에 꺄뜨흐 프띠뜨 쎄흐,그는 형/오빠 한 명과 어린 여동생 넷이 있다.,
59,1,,Elles ont des amis francophones.,엘 존 데 자미 프홍쏘폰,그녀들은 프랑스어 사용자 친구들이 있다.,
60,1,,Il y a un croissant dans le panier.,일 리 아 앙 크흐와송 당 르 빠니에,바구니에 크루아상 하나가 있다.,
61,1,,Il y a des baguettes dans le panier.,일 리 아 데 바겟뜨 당 르 빠니에,바구니에 바게트들이 있다.,
62,1,,Il y a un bon restaurant chinois dans le quartier ?,일 리 아 앙 봉 헤스또랑 시누아 당 르 카흐띠에 ?,동네에 좋은 중식당이 있나요?,
63,1,,Il y a des taxis jaunes dans la rue.,일 리 아 데 탁시 존 당 라 르,거리에는 노란 택시들이 있다.,
64,1,,Il y a un croissant sur la table.,일 리 아 앙 크흐와송 쉬흐 라 타블,테이블 위에 크루아상 하나가 있다.,
65,1,,Il y a un téléphone portable sur le bureau.,일 리 아 앙 텔레폰 포흐타블 쉬흐 르 뷔로,책상 위에 휴대폰이 하나 있다.,
66,1,,Tu as faim ?,튀 아 팡 ?,배고파?,
67,1,,"Oui, j’ai faim et j’ai soif.","위, 제 팡 에 제 소와프","응, 배고프고 목말라.",
