no,group,speaker,original,pron,trans,comment
1,1,system,À partir de maintenant,아 파르티르 드 마뇌텐앙,지금부터,
2,1,system,On frappe à la porte.,온 프라프 아 라 포르트,문을 두드린다.,
3,1,system,On parle français en France.,온 팔르 프랑세 앙 프랑스,프랑스에서는 프랑스어를 사용한다.,
4,1,system,On part maintenant ?,온 파르 마뇌텐앙 ?,지금 출발할까?,
5,1,system,Nous partons maintenant ?,누 파르톤 마뇌텐앙 ?,우리는 지금 출발하나요?,
6,1,system,Tu appelles la police ?,튜 자펠 라 폴리스 ?,경찰에 전화하니?,
7,1,system,On appelle le médecin.,온 자펠 르 메드썽,의사를 부른다.,
8,1,system,Nous appelons le médecin.,누 주자펠 르 메드썽,우리는 의사를 부른다.,
9,1,system,Vous vous appelez comment ?,부 주자펠 콩멍 ?,이름이 무엇인가요?,
10,1,system,Comment est-ce que vous vous appelez ?,콩멍 에스 크 부 주자펠 ?,이름이 무엇인지요?,
11,1,system,Comment vous appelez-vous ?,콩멍 부 자펠 부 ?,이름이 무엇인가요?,
12,1,system,"Je m'appelle Henri, Henri Thomas.","쥬 마펠 앙리, 앙리 토마스","내 이름은 앙리, 앙리 토마스입니다.",
13,1,system,Tu t'appelles comment ?,튜 타펠 콩멍 ?,이름이 뭐니?,
14,1,system,Comment est-ce que tu t'appelles ?,콩멍 에스 크 튜 타펠 ?,너 이름이 뭐니?,
15,1,system,Comment t'appelles-tu ?,콩멍 타펠 튜 ?,너 이름이 뭐니?,
16,1,system,Je m'appelle Hélène.,쥬 마펠 엘렌,내 이름은 엘렌입니다.,
17,1,system,Je ne me douche pas le matin.,쥬 느 므 두슈 파 르 마뇌탕,나는 아침에 샤워하지 않는다.,
18,1,system,Je me douche le soir.,쥬 므 두슈 르 수아르,나는 저녁에 샤워한다.,
19,1,system,Je me lève vers huit heures.,쥬 므 레브 베흐 위트 에흐,나는 8시쯤 일어난다.,
20,1,system,"En général, tu te lèves à quelle heure ?","앙 제네랄, 튜 트 르 레브 아 케흘 에흐 ?",보통 몇 시에 일어나?,
21,1,system,Elle se lave les cheveux.,엘 르 스 라브 레 쑤,그녀는 머리를 감는다.,
22,1,system,"Les enfants, vous vous brossez les dents.","레 장팡, 부 주 브로세 레 당","얘들아, 이를 닦아라.",
23,1,system,Paul aime Marie et Marie aime Paul.,폴 에므 마리 에 마리 에므 폴,"폴은 마리를 사랑하고, 마리도 폴을 사랑한다.",
24,1,system,Paul et Marie s'aiment (l'un l'autre).,폴 에 마리 세므 (뤼 렌 로트르),폴과 마리는 서로 사랑한다.,
25,1,system,Ils s'aiment à la folie.,일 세므 아 라 폴리,그들은 미친 듯이 사랑한다.,
26,1,system,Ils ne s'aiment plus.,일 느 세므 플뤼,그들은 더 이상 사랑하지 않는다.,
27,1,system,On se rencontre où ?,온 스 론트르우 오 ?,우리는 어디서 만날까?,
28,1,system,Nous nous rencontrons où ?,누 누 론트르논 오 ?,우리는 어디서 만날까요?,
29,1,system,On se téléphone demain.,온 스 텔레폰 뎀엉,내일 전화하자.,
30,1,system,Nous nous téléphonons demain.,누 누 텔레폰 뎀엉,우리는 내일 전화한다.,
31,1,system,Le musée Rodin se trouve à Paris.,르 뮈제 로댕 스 트루브 아 파리,로댕 미술관은 파리에 있다.,
32,1,system,Le français se parle en Belgique.,르 프랑세 스 팔르 앙 벨지크,벨기에에서는 프랑스어를 사용한다.,
33,1,system,Attention ! Ça se casse facilement.,아땅시옹 ! 사 스 카쓰 파씨르멍,조심! 쉽게 깨진다.,
34,1,system,Ça se mange avec les doigts.,사 스 망쥬 아벡 레 두와,손가락으로 먹는다.,
35,1,system,La porte ne s'ouvre pas.,라 포르트 느 스 우브르 파,문이 열리지 않는다.,
36,1,system,Tu te douches le matin ?,튜 트 두슈 르 마뇌탕 ?,아침에 샤워하니?,
37,1,system,Tu ne te lèves pas.,튜 느 트 르 레브 파,너는 일어나지 않는다.,
38,1,system,Ne te lève pas !,느 트 르 레브 파 !,일어나지 마!,
39,1,system,Vous ne vous dépêchez pas.,부느 느 부 데페쉐 파,여러분은 서두르지 않는다.,
40,1,system,Ne vous dépêchez pas !,느 부 데페쉐 파 !,서두르지 마세요!,
41,1,system,"Lève-toi, il est déjà neuf heures.","레브-투아, 일 에 데쟈 느프 에흐","일어나, 벌써 9시야.",
42,1,system,Dépêchez-vous !,데페쉐-부 !,서두르세요!,
43,1,system,Ne te lève pas trop tard.,느 트 르 레브 파 트로 타르,너무 늦게 일어나지 마.,
44,1,system,Ne vous dépêchez pas.,느 부 데페쉐 파,서두르지 마세요.,
