no,group,speaker,original,pron,trans,comment
1,1,A,I love Korean food.,아이 러브 코리안 푸드,나는 한국 음식을 좋아한다,
2,1,A,"For example, I like eating kimchi and bulgogi.",포 이그잼플 아이 라이크 이팅 김치 앤 불고기,예를 들어 나는 김치와 불고기를 먹는 것을 좋아한다,
3,1,A,I often go to convenience stores at night.,아이 오픈 고 투 컨비니언스 스토어즈 앳 나이트,나는 밤에 편의점에 자주 간다,
4,1,A,That's because they're open late.,댓츠 비코즈 데어 오픈 레이트,그것은 그들이 늦게까지 열려 있기 때문이다,
5,1,A,I like making pasta.,아이 라이크 메이킹 파스타,나는 파스타 만드는 것을 좋아한다,
6,1,A,I enjoy making soup as well.,아이 인조이 메이킹 수프 애즈 웰,나는 수프 만드는 것도 즐긴다,
7,1,A,Eggs are delicious.,에그즈 아 딜리셔스,계란은 맛있다,
8,1,A,"Furthermore, they're easy to cook.",퍼더모어 데어 이지 투 쿡,게다가 요리하기 쉽다,
9,1,A,I can speak Chinese very well.,아이 캔 스픽 차이니즈 베리 웰,나는 중국어를 매우 잘한다,
10,1,A,"Actually, I grew up in Shanghai.",액츄얼리 아이 그루 업 인 상하이,사실 나는 상하이에서 자랐다,
11,1,A,"During my free time, I study Japanese.",듀어링 마이 프리 타임 아이 스터디 재퍼니즈,여가 시간에 나는 일본어를 공부한다,
12,1,A,"Aside from that, I work out at the gym.",어사이드 프럼 댓 아이 워크 아웃 앳 더 짐,그 외에도 나는 헬스장에서 운동한다,
13,1,A,I like marketing because I can learn about various marketing strategies.,아이 라이크 마케팅 비코즈 아이 캔 런 어바웃 배리어스 마케팅 스트래터지즈,나는 다양한 마케팅 전략을 배울 수 있어서 마케팅을 좋아한다,
14,1,A,I can improve my communication and presentation skills as well.,아이 캔 임프루브 마이 커뮤니케이션 앤 프레젠테이션 스킬즈 애즈 웰,의사소통과 발표 능력도 향상시킬 수 있다,
15,1,A,I believe that these skills will be helpful in the future.,아이 빌리브 댓 디즈 스킬즈 윌 비 헬프풀 인 더 퓨처,나는 이러한 기술들이 미래에 도움이 될 것이라고 믿는다,
16,1,A,"No, I usually don't carry a bag.",노 아이 유주얼리 돈트 캐리 어 백,"아니요, 저는 보통 가방을 들고 다니지 않습니다",
17,1,A,This is because I don't like carrying things.,디스 이즈 비코즈 아이 돈트 라이크 캐링 띵즈,그 이유는 물건을 들고 다니는 것을 좋아하지 않기 때문이다,
18,1,A,I only take my phone and wallet when I go outside.,아이 온리 테이크 마이 폰 앤 월렛 웬 아이 고 아웃사이드,외출할 때 휴대폰과 지갑만 가져간다,
19,1,A,"There are many places I want to visit, but Paris comes to mind first.",데어 아 매니 플레이시즈 아이 원트 투 비짓 벗 패리스 컴즈 투 마인드 퍼스트,가고 싶은 곳이 많지만 파리가 가장 먼저 떠오른다,
20,1,A,There are several reasons why people need to get enough rest.,데어 아 세버럴 리즌즈 와이 피플 니드 투 겟 이너프 레스트,사람들이 충분한 휴식을 취해야 하는 이유는 여러 가지가 있다,
21,1,A,I prefer to study alone for a couple of reasons.,아이 프리퍼 투 스터디 얼론 포 어 커플 오브 리즌즈,나는 몇 가지 이유로 혼자 공부하는 것을 선호한다,
22,1,A,"Lastly, I shop online because it costs less.",라스트리 아이 샵 온라인 비코즈 잇 코스츠 레스,마지막으로 비용이 적게 들어 온라인 쇼핑을 한다,
23,1,A,My favorite film is Iron Man.,마이 페이버릿 필름 이즈 아이언 맨,내가 가장 좋아하는 영화는 아이언맨이다,
24,1,A,"The film is about Tony Stark, who invents a special suit and becomes the hero Iron Man.",더 필름 이즈 어바웃 토니 스타크 후 인벤츠 어 스페셜 수트 앤 비컴즈 더 히어로 아이언 맨,이 영화는 특수한 슈트를 발명해 아이언맨이 되는 토니 스타크에 관한 이야기다,
25,1,A,"In the film, Iron Man fights his enemies and saves the world.",인 더 필름 아이언 맨 파이츠 히즈 에너미즈 앤 세이브즈 더 월드,영화에서 아이언맨은 적들과 싸워 세상을 구한다,
26,1,A,I first saw this film with my friend a few years ago.,아이 퍼스트 소 디스 필름 위드 마이 프렌드 어 퓨 이어즈 어고,나는 몇 년 전 친구와 이 영화를 처음 봤다,
27,1,A,There are several reasons why I like this movie.,데어 아 세버럴 리즌즈 와이 아이 라이크 디스 무비,내가 이 영화를 좋아하는 데에는 여러 이유가 있다,
28,1,A,"First of all, the movie has great special effects and awesome visuals.",퍼스트 오브 올 더 무비 해즈 그레이트 스페셜 이펙츠 앤 오썸 비주얼즈,무엇보다도 이 영화는 훌륭한 특수 효과와 멋진 영상미를 가지고 있다,
29,1,A,"Secondly, the story is really exciting, so I never get bored.",세컨들리 더 스토리 이즈 리얼리 익사이팅 소 아이 네버 겟 보어드,둘째로 이야기가 매우 흥미로워서 전혀 지루하지 않다,
30,1,A,"I'd like to tell you about Mr. Song, who lives next door.",아이드 라이크 투 텔 유 어바웃 미스터 송 후 리브즈 넥스트 도어,옆집에 사는 송 씨에 대해 말씀드리고 싶다,
31,1,A,I've known him for about a year.,아이브 논 힘 포 어바웃 어 이어,나는 그를 약 1년 정도 알고 지냈다,
