no,group,speaker,original,pron,trans,comment
41,number,Number,quarante et un,카랑테 엉,41,
42,number,Number,quarante-deux,카랑드,42,
43,number,Number,quarante-trois,카랑트루아,43,
44,number,Number,quarante-quatre,카랑카트르,44,
45,number,Number,quarante-cinq,카랑생크,45,
46,number,Number,quarante-six,카랑시스,46,
47,number,Number,quarante-sept,카랑셋,47,
48,number,Number,quarante-huit,카랑위트,48,
49,number,Number,quarante-neuf,카랑뇌프,49,
50,number,Number,cinquante,생캉트,50,
51,number,Number,cinquante et un,생캉테 엉,51,
52,number,Number,cinquante-deux,생캉드,52,
53,number,Number,cinquante-trois,생캉트루아,53,
54,number,Number,cinquante-quatre,생캉카트르,54,
55,number,Number,cinquante-cinq,생캉생크,55,
56,number,Number,cinquante-six,생캉시스,56,
57,number,Number,cinquante-sept,생캉셋,57,
58,number,Number,cinquante-huit,생캉위트,58,
59,number,Number,cinquante-neuf,생캉뇌프,59,
60,number,Number,soixante,스와상트,60,
