no,group,speaker,original,pron,trans,comment
0,4,Virginie,Salut Julie!,살뤼 줄리!,안녕 줄리!,
1,4,Julie,"Coucou Virginie! Alors, tu as un rendez-vous demain?","쿠쿠 비르지니! 알로르, 튀 아 엉 랑데부 드망?","안녕 비르지니! 그런데, 너 내일 약속 있어?",
2,4,Virginie,"Oui, il s'appelle Arnaud.","위, 일 사펠 아르노.","응, 그의 이름은 아르노야.",
3,4,Julie,Il est comment?,일 에 코망?,그는 어때?,
4,4,Virginie,"Il est grand, il est beau... Il est brun, il a une barbe et une moustache.","일 에 그랑, 일 에 보... 일 에 브룅, 일 아 윈 바르브 에 윈 무스타슈.",그는 키가 크고 잘생겼어... 갈색 머리에 수염과 콧수염이 있어.,
5,4,Virginie,Il a les yeux bleus et une bouche fine.,일 아 레 즈유 블뢰 에 윈 부슈 핀.,그는 파란 눈과 얇은 입을 가졌어.,
6,4,Virginie,Il est fin et élégant.,일 에 팽 에 엘레강.,그는 날씬하고 우아해.,
7,4,Virginie,"C'est un homme vraiment gentil, et il est très amusant.","세 탕 놈 브레망 장티유, 에 일 에 트레 아뮈장.","그는 정말 친절한 남자이고, 매우 재미있어.",
8,4,Virginie,Il est docteur et il a une sœur.,일 에 독퇴르 에 일 아 윈 쇠르.,그는 의사이고 여동생이 있어.,
9,4,Fred,Hey Arnaud!,헤이 아르노!,야 아르노!,
10,4,Arnaud,"Salut Fred! Alors, ce rendez-vous?","살뤼 프레드! 알로르, 스 랑데부?",안녕 프레드! 그래서 그 약속은 어땠어?,
11,4,Fred,Pas mal. Elle s'appelle Julie.,파 말. 엘 사펠 줄리.,나쁘지 않아. 그녀 이름은 줄리야.,
12,4,Arnaud,Elle est comment?,엘 에 코망?,그녀는 어때?,
13,4,Fred,Elle est moyenne et mince.,엘 에 모얀 에 망스.,그녀는 보통 키에 날씬해.,
14,4,Fred,"Elle a les cheveux châtains, de grands yeux verts, un petit nez et un sourire magnifique.","엘 아 레 슈뵈 샤탱, 드 그랑 즈유 베르, 엉 프티 네 에 엉 수리르 마니피크.","그녀는 갈색 머리에 큰 초록색 눈, 작은 코, 그리고 아름다운 미소를 가졌어.",
15,4,Fred,"C'est une très belle femme, intelligente et spirituelle.","세튄 트레 벨 팜, 앙텔리장트 에 스피리튀엘.",그녀는 매우 아름답고 지적이며 재치 있는 여자야.,
16,4,Fred,Elle a deux frères et elle est secrétaire.,엘 아 드 프레르 에 엘 에 세크레테르.,그녀는 형제가 둘 있고 비서야.,
