no,group,speaker,original,pron,trans,comment
1,2,Sylvie,Bonjour. Vous vous appelez comment?,[bɔ̃ʒuʁ. vu vu z‿aple kɔmɑ̃ / 봉주르. 부부자펠레 꼬멍],안녕하세요. 당신 이름이 어떻게 되나요?,
2,2,Sophie,Salut. Je m'appelle Sophie et il s'appelle Eric.,[saly. ʒə mapɛl sɔfi e il sapɛl eʁik / 살룻. 쥬마펠 쏘퓌 에일싸뺄 에릭],"안녕. 나는 소피라고 해, 그리고 그는 에릭이야.",
3,2,Sylvie,"Vous êtes français, n'est-ce pas?","[vu z‿ɛt fʁɑ̃sɛ, nɛs pa / 부제트 프헝세, 네스빠]","당신은 프랑스인이죠, 그렇지요?",
4,2,Sophie,"Oui, je suis française.","[wi, ʒə sɥi fʁɑ̃sɛz / 위, 쥬스위 프항세즈]","네, 저는 프랑스인이에요.",
5,2,Eric,"Moi aussi, je suis français.","[mwa osi, ʒə sɥi fʁɑ̃sɛ / 무아오시, 쥬스위 프헝세]",저도 프랑스인이에요.,
6,2,Sylvie,Vous parlez anglais?,[vu paʁle ɑ̃glɛ / 부빠흘레 엉글레],당신은 영어를 하세요?,
7,2,Sophie,"Oui, je parle très bien anglais. Et toi?","[wi, ʒə paʁl tʁɛ bjɛ̃ ɑ̃glɛ. e twa / 위, 쥬빠흐르 트헤비양 엉글레. 에투아]","네, 저는 영어를 아주 잘해요. 너는?",
8,2,Eric,"Pardon, je ne parle pas anglais mais je parle un peu coréen.","[paʁdɔ̃, ʒə nə paʁl pa ɑ̃glɛ mɛ ʒə paʁl œ̃ pø kɔʁeɛ̃ / 파ㅎ동, 쥬느파ㅎ르파 정글레 메쥬 파ㅎ르엉프 코헤양]","미안하지만, 저는 영어를 못해요. 하지만 한국어는 조금 해요.",
9,2,Sylvie,Vous êtes étudiants?,[vu z‿ɛt z‿etydjɑ̃ / 부제트 제튀디엉],당신들은 학생인가요?,
10,2,Sophie,"Oui, je suis étudiante à Paris.","[wi, ʒə sɥi z‿etydjɑ̃t a paʁi / 위, 쥬스위 제튀디엉따 파리]","네, 저는 파리에 있는 학생이에요.",
11,2,Eric,"Non, je ne suis pas étudiant. Je suis professeur.","[nɔ̃, ʒə nə sɥi pa etydjɑ̃. ʒə sɥi pʁɔfɛsœʁ / 농, 쥬느 스위빠 제튀디엉. 쥬스위 프호페쓰어흐]","아니요, 저는 학생이 아니에요. 저는 교수예요.",
12,2,Sylvie,Vous habitez en France?,[vu z‿abite ɑ̃ fʁɑ̃s / 부자비테 앙 프헝스],당신은 프랑스에 사나요?,
13,2,Sophie,"Oui, j'habite en France à Paris.","[wi, ʒabit ɑ̃ fʁɑ̃s a paʁi / 위, 자비트땅 프헝싸 빠휘]","네, 저는 프랑스 파리에 살아요.",
14,2,Eric,"Non, je n'habite pas en France. J'habite à Tokyo au Japon.","[nɔ̃, ʒə nabit pa ɑ̃ fʁɑ̃s. ʒabit a tɔkjo o ʒapɔ̃ / 농, 쥬나빝 빠엉 프헝스. 자비타 도쿄 오자퐁]","아니요, 저는 프랑스에 살지 않아요. 저는 일본 도쿄에 살아요.",
@
