no,group,speaker,original,pron,trans,comment
81,number,Number,quatre-vingt-un,카트르방텅,81,
82,number,Number,quatre-vingt-deux,카트르방드,82,
83,number,Number,quatre-vingt-trois,카트르방트루아,83,
84,number,Number,quatre-vingt-quatre,카트르방카트르,84,
85,number,Number,quatre-vingt-cinq,카트르방생크,85,
86,number,Number,quatre-vingt-six,카트르방시스,86,
87,number,Number,quatre-vingt-sept,카트르방셋,87,
88,number,Number,quatre-vingt-huit,카트르방위트,88,
89,number,Number,quatre-vingt-neuf,카트르방뇌프,89,
90,number,Number,quatre-vingt-dix,카트르방디스,90,
91,number,Number,quatre-vingt-onze,카트르방옹즈,91,
92,number,Number,quatre-vingt-douze,카트르방두즈,92,
93,number,Number,quatre-vingt-treize,카트르방트레즈,93,
94,number,Number,quatre-vingt-quatorze,카트르방카토르즈,94,
95,number,Number,quatre-vingt-quinze,카트르방캥즈,95,
96,number,Number,quatre-vingt-seize,카트르방세즈,96,
97,number,Number,quatre-vingt-dix-sept,카트르방디셋,97,
98,number,Number,quatre-vingt-dix-huit,카트르방디쥐트,98,
99,number,Number,quatre-vingt-dix-neuf,카트르방디뇌프,99,
100,number,Number,cent,상,100,
