no,group,speaker,original,pron,trans,comment
1,3,A,Qui est-ce? Tu le connais?,[ki ɛs? ty lə kɔnɛ / 끼에스? 튀르 꼬네],이 사람 누구야? 너 그 사람 알아?,
2,3,B,"Oui, c'est Vincent Cassel.","[wi, sɛ vɛ̃sɑ̃ kasɛl / 위, 세방썽 까셀]","응, 뱅상 카셀 이야.",
3,3,B,Il est français. Il est acteur.,[il ɛ fʁɑ̃sɛ. il ɛ aktœʁ / 일애 프헝세. 일애 닥ㄸ어흐],그는 프랑스인이야. 그는 배우야.,
4,3,B,"Il parle français, anglais et italien.","[il paʁl fʁɑ̃sɛ, ɑ̃glɛ e italjɛ̃ / 일 파흐르 프헝세, 엉글레 에이딸리앙]","그는 프랑스어, 영어 그리고 이탈리아어를 해.",
5,3,B,Il habite à Brasilia au Brésil.,[il abit a bʁazilja o bʁezil / 일아비따 브하질리아 오브헤질],그는 브라질 브라질리아에 살아.,
6,3,B,Il a 54 ans. Il est vieux.,[il a sɛ̃kɑ̃t katʁ ɑ̃. il ɛ vjø / 일아 생컹ㅌ 꺙ㅌ엉. 일에비으],그는 54살이야. 그는 나이가 많아.,
7,3,B,Il est grand et beau.,[il ɛ gʁɑ̃ e bo / 일에 그헝 에보],그는 키가 크고 잘생겼어.,
8,3,B,Il aime beaucoup la musique.,[il ɛm boku la myzik / 일엠보쿠 라뮤지크],그는 음악을 아주 좋아해.,
9,3,B,Il adore le cinéma.,[il adɔʁ lə sinema / 일아도흐르 시네마],그는 영화를 매우 좋아해.,
10,3,B,Il déteste le sport.,[il detɛst lə spɔʁ / 일데테스 뜨르스포흐],그는 스포츠를 싫어해.,
11,3,A,Et elle? Tu la connais?,[e ɛl? ty la kɔnɛ / 에앨? 튀라코네],그녀는? 너 그녀 알아?,
12,3,B,"Non, qui est-ce?","[nɔ̃, ki ɛs / 농, 끼에스]","아니, 누구야?",
13,3,A,C'est Louane.,[sɛ lwan / 세루안],루안이야.,
14,3,A,Elle est française. Elle est chanteuse.,[ɛl ɛ fʁɑ̃sɛz. ɛl ɛ ʃɑ̃tøz / 앨에 프헝세즈.  앨에 셩 트으즈],그녀는 프랑스인이야. 그녀는 가수야.,
15,3,A,"Elle parle français, espagnol et allemand.","[ɛl paʁl fʁɑ̃sɛ, ɛspaɲɔl e almɑ̃ / 엘파흐를 프헝세, 에스빠뇨 래알ㄹ멍]","그녀는 프랑스어, 스페인어, 독일어를 해.",
16,3,A,Elle habite à Paris en France. Elle a 24 ans. Elle est jeune.,[ɛl abit a paʁi ɑ̃ fʁɑ̃s. ɛl a vɛ̃t katʁ ɑ̃. ɛl ɛ ʒœn / 엘아비따 빠휘 엉프헝스. 엘아방 캉트헝. 앨에 져은],그녀는 프랑스 파리에 살아. 그녀는 24살이야. 그녀는 젊어.,
17,3,A,Elle est petite et mignonne.,[ɛl ɛ pətit e miɲɔn / 앨에 프띠트 에미뇽],그녀는 작고 귀여워.,
18,3,A,Elle aime bien l'opéra mais elle préfère le théâtre.,[ɛl ɛm bjɛ̃ lɔpeʁa mɛ ɛl pʁefɛʁ lə teɑtʁ / 엘엠비앙 로페하 메젤 쁘헤페흐 르 떼아트ㅎ],그녀는 오페라를 좋아하지만 연극을 더 좋아해.,
19,3,A,Elle adore chanter.,[ɛl adɔʁ ʃɑ̃te / 앨아동 셩테],그녀는 노래하는 걸 무척 좋아해.,
20,3,A,Elle n'aime pas les chats,[ɛl nɛm pa le ʃa / 엘넴빠 리샽],그녀는 고양이를 좋아하지 않아.,
